task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
minimax-m2.5,minimax-m2.5,-0.4920499293405324,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,9629,9629,-0.6797003976711066,-0.3264076004734108,True,0.3532927971976958,0.3532927971976958,-0.5483012718915513,-0.43870682053830506,-0.13139912577955526,0.11229922006489429,0.10959445135324625,0.08810274441712057,0.15559560142732898,-85.47782765339127,-118.07605282240299,-56.70280789475342,-0.5270350712368306,-0.4570647874442342,-91.5553692830571,-79.40028602372544,74,73,74,True,74
model-71,model-71,0.1322268799303302,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,9531,9531,-0.09299747802736094,0.25478763197111715,True,0.3477851099984781,0.3477851099984781,0.030015662362736,0.13607451590197672,-0.12301314039009693,0.11871311606914042,0.10605885353924072,0.086158467551333,0.15556778890790435,22.970161725210495,-16.155316615280707,44.261145048901085,0.09834451130660146,0.16610924855405892,17.08419143437159,28.8561320160494,28,14,59,True,74
qwen3.5-122b-a10b,qwen3.5-122b-a10b,-0.07529516190418056,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,5334,5334,-0.23896545086553453,0.1344500777884329,True,0.37341552865396743,0.37341552865396743,-0.11908286947585656,0.0228683239552119,-0.11988258138967797,0.11158175383322101,0.14195119343106846,0.08573399300458207,0.14573034221831693,-13.080109331599024,-41.512550670569716,23.35637074999175,-0.12065395527814367,-0.029936368530217458,-20.95973879883981,-5.2004798643582415,54,27,69,True,74
qwen3.5-27b,qwen3.5-27b,-0.08561406725278693,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,5078,5078,-0.2381047819046474,0.14405883513079606,True,0.38216361703544344,0.38216361703544344,-0.11359192093114265,0.03186078945627089,-0.12451286097350475,0.11219804567452518,0.14545271038741353,0.08385751860223062,0.15285338804579932,-14.872686792471704,-41.36303715838624,25.02558286668602,-0.13211697473309528,-0.03911115977247859,-22.95106923693385,-6.794304348009557,57,26,69,True,74
qwen3.5-35b-a3b,qwen3.5-35b-a3b,-0.1646405601327268,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,5552,5552,-0.36219990868024365,0.02285438742655839,True,0.38505429610680203,0.38505429610680203,-0.23014907655841838,-0.09035984782837701,-0.13205083212182528,0.1132142352549354,0.13978922873004135,0.09339678292992737,0.1518682844468333,-28.600994705241504,-62.920568674276616,3.9702137386533476,-0.20928422848769573,-0.11999689177775785,-36.35639423263424,-20.84559517784877,66,43,72,True,74
qwen3.5-397b-a17b-text,qwen3.5-397b-a17b-text,0.08270916203730916,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,7991,7991,-0.044208629108294484,0.30694022012315947,True,0.35114884923145395,0.35114884923145395,0.08173218650562414,0.19763411782921497,-0.12594081561391862,0.10930610229394447,0.11590193132359083,0.08400416083509962,0.15124275707276347,14.368053070258114,-7.679825469695908,53.320977549463045,0.04572912548882623,0.11968919858579208,7.9439627448234305,20.792143395692797,35,8,50,True,74
qwen3.5-flash,qwen3.5-flash,-0.18995811563392023,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,8359,8359,-0.3325198017233864,0.0069025311719869,True,0.3394223328953733,0.3394223328953733,-0.21438563077460043,-0.10051786575886347,-0.11813417094878596,0.10742039693085037,0.11386776501573696,0.0797710891652543,0.14578347871438205,-32.99910456502055,-57.76460600481205,1.1990924796636386,-0.22638129321429196,-0.1535349380535485,-39.32645857963563,-26.671750550405484,68,45,72,True,74
claude-sonnet-4-6,claude-sonnet-4-6,0.20953231618357362,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,9402,9402,0.016668327107807968,0.3621680251242372,True,0.3454996980164292,0.3454996980164292,0.14138751871216315,0.2484145198777098,-0.12471919160435518,0.11375350524652739,0.10702700116554664,0.08813641104814432,0.15033628580273825,36.399491479573385,2.8955849941917555,62.91502993330179,0.17534241273230589,0.24372221963484136,30.46009691729717,42.33888604184959,17,3,42,True,74
gemini-3.1-pro-preview,gemini-3.1-pro-preview,0.30324143716566043,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,12324,12324,0.11913666946596616,0.4561322154312416,True,0.3369955459652755,0.3369955459652755,0.24540128783388318,0.33934044281662334,-0.12626461836791703,0.11679177261461826,0.09393915498274016,0.09369380218719975,0.14936258879533554,52.678433138183195,20.696159256560293,79.2382816720374,0.27322816400415234,0.3332547103271685,47.464593571024025,57.892272705342364,8,1,28,True,74
kimi-k2.5-instant-20260302,kimi-k2.5-instant-20260302,0.11495553039938437,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,8018,8018,-0.07706483082948681,0.2771815233534993,True,0.3542463541829861,0.3542463541829861,0.047786288199090206,0.16343423317348232,-0.12485111902857701,0.11374729018001703,0.11564794497439213,0.09131627630226402,0.14728213290633002,19.96982100668566,-13.38753231122149,48.151362431184836,0.0780265423251161,0.15188451847365264,13.55459870951538,26.38504330385594,32,11,54,True,74
gemini-3.1-flash-lite-preview,gemini-3.1-flash-lite-preview,-0.08802417070467053,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,9540,9540,-0.24303702226617224,0.11014185742203755,True,0.3531788796882098,0.3531788796882098,-0.10979681177310956,-0.003600721855352401,-0.1332402104930627,0.11374257927738995,0.10619608991775716,0.09180866848941399,0.15517412128103866,-15.291364644459314,-42.21985506735854,19.133600361986254,-0.12196649821661712,-0.054081843192723945,-21.187750861015846,-9.394978427902782,58,33,70,True,74
gpt-5.4-high-no-system-prompt,gpt-5.4-high-no-system-prompt,0.24238208989071588,alg1,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,9356,9356,-0.003300999913051994,0.3563510746190444,True,0.3596520745320964,0.3596520745320964,0.12565295732829224,0.23287878269204693,-0.12895395724134423,0.12347229192699748,0.10722582536375469,0.10298304585939969,0.14944320330894204,42.10608166068635,-0.5734424188006381,61.90452213093797,0.20806575688898632,0.27669842289244545,36.1447240359641,48.06743928540859,14,3,46,True,74
