task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
qwen3.6-plus-text,qwen3.6-plus-text,0.0644384713488508,alg4,0.2,0.0,0.0,0.2,prop_127,7907,7907,0.06652322423881322,0.18269066549952126,False,0.11616744126070803,0.11616744126070803,0.12541605879247048,0.12541605879247048,-0.05889283455365725,0.05727460670705078,0.0,0.0,0.11616744126070803,11.194109011634678,11.556267682131693,31.736619168669947,0.03547372022402624,0.09340322247367537,6.162416378349754,16.225801644919606,37,20,37,True,74
claude-opus-4-7,claude-opus-4-7,0.3361420105169695,alg4,0.2,0.0,0.0,0.2,prop_127,9552,9552,0.254471568845183,0.3743979091635415,True,0.11992634031835847,0.11992634031835847,0.31374211516687045,0.31374211516687045,-0.05927054632168742,0.06065579399667105,0.0,0.0,0.11992634031835847,58.39384812135388,44.20623926029057,65.03957839433639,0.30954819884419305,0.362735822189746,53.77402985644944,63.01366638625832,7,3,13,True,74
claude-opus-4-7-thinking,claude-opus-4-7-thinking,0.3364488117852885,alg4,0.2,0.0,0.0,0.2,prop_127,9533,9533,0.26500142105821956,0.38072861140893777,True,0.11572719035071821,0.11572719035071821,0.32387137025795065,0.32387137025795065,-0.05886994919973111,0.056857241150987115,0.0,0.0,0.11572719035071821,58.44714496050263,46.03546194484198,66.13933401503564,0.30981853815895094,0.3630790854116261,53.82099260550578,63.07329731549947,5,3,10,True,74
grok-4.3-text,grok-4.3-text,-0.11020638201876985,alg4,0.2,0.0,0.0,0.2,prop_127,11514,11514,-0.15914734578181758,-0.03744239027267732,True,0.12170495550914026,0.12170495550914026,-0.09522057545722121,-0.09522057545722121,-0.06392677032459637,0.05777818518454389,0.0,0.0,0.12170495550914026,-19.1448094325094,-27.646725633036855,-6.5044093938767,-0.13428595890856856,-0.08612680512897114,-23.32786038043126,-14.961758484587541,60,51,64,True,74
kimi-k2.6-text,kimi-k2.6-text,0.14761936090715036,alg4,0.2,0.0,0.0,0.2,prop_127,7382,7382,0.10606006113317702,0.22720639857164587,True,0.12114633743846885,0.12114633743846885,0.1704922054539001,0.1704922054539001,-0.06443214432072307,0.05671419311774577,0.0,0.0,0.12114633743846885,25.644109545624005,18.424519720184133,39.46979406111067,0.11761878581075708,0.17761993600354364,20.432475858308916,30.855743232939094,25,16,32,True,74
mimo-v2.5-text,mimo-v2.5-text,-0.011914379182530507,alg4,0.2,0.0,0.0,0.2,prop_127,9097,9097,-0.039644872009455746,0.07319549685028069,True,0.11284036885973645,0.11284036885973645,0.016389479052914997,0.016389479052914997,-0.056034351062370744,0.056806017797365695,0.0,0.0,0.11284036885973645,-2.06973965371039,-6.887019659786925,12.715360152897501,-0.038935386336385824,0.015106627971324806,-6.763769374665452,2.6242900672446714,49,37,50,True,74
qwen3.6-27b,qwen3.6-27b,-0.016222825352193528,alg4,0.2,0.0,0.0,0.2,prop_127,6096,6096,-0.0003373710772796787,0.11287930097061445,False,0.11321667204789412,0.11321667204789412,0.05866391008112076,0.05866391008112076,-0.05900128115840044,0.05421539088949369,0.0,0.0,0.11321667204789412,-2.818193412535131,-0.058607358886527995,19.609143013053693,-0.049226211788507966,0.01678056108412091,-8.551468857899925,2.9150820328296643,49,34,47,False,74
gpt-5.5-high-text,gpt-5.5-high-text,0.2628221595033997,alg4,0.2,0.0,0.0,0.2,prop_127,11296,11296,0.1270436274987073,0.23232789501579307,False,0.10528426751708578,0.10528426751708578,0.1876304613292389,0.1876304613292389,-0.060586833830531636,0.044697433686554155,0.0,0.0,0.10528426751708578,45.65688543768911,22.06973855346432,40.359489119022776,0.23845789925062522,0.2871864197561742,41.42437992431524,49.88939095106299,12,14,28,False,74
gpt-5.5-text,gpt-5.5-text,0.21762092518655957,alg4,0.2,0.0,0.0,0.2,prop_127,11577,11577,0.12289167057776798,0.24275461114675634,True,0.11986294056898836,0.11986294056898836,0.18420136574049759,0.18420136574049759,-0.061309695162729605,0.05855324540625875,0.0,0.0,0.11986294056898836,37.804626782081286,21.348469761518736,42.17079523104236,0.19360670868731944,0.2416351416857997,33.63293009694128,41.97632346722129,16,15,29,True,74
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,alg4,0.2,0.0,0.0,0.2,prop_127,4590,4590,0.10996288571254269,0.22651544389369208,True,0.11655255818114939,0.11655255818114939,0.1688813146587614,0.1688813146587614,-0.05891842894621872,0.057634129234930664,0.0,0.0,0.11655255818114939,36.833629316172605,19.10250979164609,39.349762939558445,0.1738824354905979,0.25018039343083964,30.20647289338593,43.46078573895928,18,16,32,True,74
