task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gemini-3.1-flash-lite-preview,gemini-3.1-flash-lite-preview,-0.08802417070467053,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9540,9540,-0.21783679801611747,0.0955856101890088,True,0.31342240820512624,0.31342240820512624,-0.10465401130020052,-0.008743522328261442,-0.11318278671591694,0.10432913251727025,0.09591048897193907,0.07745251427306982,0.14005940496011737,-15.291364644459314,-37.84212773354922,16.604921221776706,-0.11446958946316657,-0.06157875194617449,-19.885404419833545,-10.697324869085083,58,35,68,True,74
gpt-5.4-high-no-system-prompt,gpt-5.4-high-no-system-prompt,0.24238208989071588,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9356,9356,0.017850829584833236,0.33069705126138665,True,0.3128462216765534,0.3128462216765534,0.1308456252110348,0.22768611480930437,-0.11299479562620156,0.10301093645208229,0.09684048959826957,0.08322813153154449,0.13277760054673934,42.10608166068635,3.101006714435356,57.44796181779881,0.21564527297186076,0.269118906809571,37.46142084007983,46.75074248129286,14,8,43,True,74
gpt-5.4-no-system-prompt,gpt-5.4-no-system-prompt,0.1607381044435049,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9771,9771,-0.03760643978456042,0.273212354851483,True,0.3108187946360434,0.3108187946360434,0.07591253738777498,0.1705626039154298,-0.1135189771723354,0.10264975093605319,0.09465006652765481,0.08444556829571084,0.13172315981267776,27.923068716561094,-6.532907712984602,47.46184723991688,0.13464720796361224,0.18682900092339755,23.39061576891055,32.45552166421164,22,11,50,True,74
grok-4.20-beta-0309-reasoning,grok-4.20-beta-0309-reasoning,0.15067236527504113,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9559,9559,-0.02251453203394388,0.2962070986158923,True,0.31872163064983616,0.31872163064983616,0.09472251464227434,0.19044161969838275,-0.11723704667621822,0.10576547891750954,0.09571910505610841,0.08779730478988423,0.1352052208038435,26.174470725704598,-3.9111748099903294,51.456443371781745,0.1243026684498183,0.17704206210026396,21.59358519744221,30.75535625396699,23,9,50,True,74
grok-4.20-multi-agent-beta-0309,grok-4.20-multi-agent-beta-0309,0.11627924882517607,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9228,9228,-0.030194250550885607,0.28644077019829534,True,0.31663502074918093,0.31663502074918093,0.08864754592359529,0.18606742743119742,-0.1188417964744809,0.1003733427670979,0.09741988150760213,0.08977417362365561,0.1294409656179232,20.199774449851656,-5.245278559781537,49.75985835569484,0.08945499537715948,0.14310350227319266,15.539924348392505,24.85962455131081,30,9,50,True,74
gpt-5.3-chat-latest,gpt-5.3-chat-latest,-0.23845227379390127,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,6010,6010,-0.41314765337031945,-0.07994570394143559,True,0.33320194942888387,0.33320194942888387,-0.30114604647644283,-0.17917202061374893,-0.11200160689387662,0.09922631667231334,0.1219740258626939,0.07830538164987022,0.13292254191631975,-41.423402682389884,-71.77109842800286,-13.887991229454611,-0.27204488475677224,-0.20485966283103027,-47.2590369119489,-35.58776845283086,70,56,72,True,74
mistral-small-2603,mistral-small-2603,-0.22335197400876872,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9528,9528,-0.35887365037536956,-0.038928553096758495,True,0.3199450972786111,0.3199450972786111,-0.23996439867352326,-0.14338328248942395,-0.11890925170184627,0.10445472939266545,0.09658111618409931,0.09097377043735189,0.13239021065715983,-38.80021193368271,-62.34273842339994,-6.762582319359984,-0.2500110175695544,-0.19669293044798303,-43.43136213818977,-34.16906172917565,69,51,72,True,74
gpt-5.4-mini-high,gpt-5.4-mini-high,-0.07179612722188011,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9528,9528,-0.24683927711257567,0.06428883162787113,True,0.31112810874044683,0.31112810874044683,-0.1381667904773621,-0.042073627019220634,-0.10867248663521356,0.10636245864709176,0.09609316345814148,0.08519869737332095,0.12983624790898438,-12.472264749794551,-42.8803743867917,11.168113929596673,-0.09824702924253836,-0.04534522520122186,-17.067257065368732,-7.87727243422037,53,40,70,True,74
gpt-5.4-nano-high,gpt-5.4-nano-high,-0.2881716646644587,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,9524,9524,-0.4788688623463907,-0.16157843267841548,True,0.3172904296679752,0.3172904296679752,-0.36081991536899277,-0.2633107222476481,-0.11804894697739796,0.10173228956923262,0.09750919312134465,0.08996175768159148,0.12981947886503908,-50.06054552185949,-83.18804178893015,-28.069048682724763,-0.3149723226714715,-0.2613710066574459,-54.71629667538823,-45.40479436833074,72,66,72,True,74
model-14,model-14,0.05956965416773952,alg1,0.2,0.020000000000000004,0.04000000000000001,0.13999999999999999,prop_127,5141,5141,-0.08801296290688555,0.26584965860478504,True,0.3538626215116706,0.3538626215116706,0.027555578250665416,0.1579640772500493,-0.11556854115755097,0.10788558135473572,0.1304084989993839,0.08794690172803077,0.13550722078425592,10.348308837573729,-15.289417650566392,46.182815899168595,0.0236552221860755,0.09548408614940354,4.109332985443187,16.58728468970427,40,11,56,True,74
