task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.25,0.2478634861040341,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.007947196132049472,0.5932263128789313,True,0.5852791167468818,0.5852791167468818,0.3269407797542448,0.38205922024575517,-0.3189935836221953,0.21116709263317618,0.05511844049151038,0.12866067625537148,0.40149999999999997
rep0001,0.37,0.3686079524634063,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.034324669808577235,0.6604237230109491,True,0.6260990532023718,0.6260990532023718,0.4004860500646572,0.4575139499353428,-0.36616138025607997,0.20290977307560631,0.05702789987068557,0.1300711533316864,0.43899999999999995
rep0002,0.17,0.17032800314766197,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.047158711394752306,0.620505050180991,True,0.5733463387862388,0.5733463387862388,0.34464644158189567,0.4003535584181043,-0.29748773018714336,0.22015149176288673,0.05570711683620866,0.1291392219500302,0.3884999999999999
rep0003,0.41,0.4119903665842383,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.23754829598173177,0.8444789171741456,True,0.6069306211924138,0.6069306211924138,0.5540889759815809,0.6109110240184191,-0.31654067999984914,0.23356789315572646,0.05682204803683821,0.12210857315557555,0.42800000000000005
rep0004,0.36,0.36322332650332373,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.008942993252791576,0.5645577078879069,True,0.5556147146351154,0.5556147146351154,0.3033998493514428,0.3576001506485572,-0.29445685609865124,0.20695755723934978,0.054200301297114395,0.13341441333800097,0.368
rep0005,0.28,0.27660752268158256,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.005029057543746662,0.5769794537160482,True,0.5719503961723016,0.5719503961723016,0.30927777116642247,0.3637222288335776,-0.3042487136226758,0.21325722488247062,0.05444445766715511,0.13500593850514642,0.38249999999999995
rep0006,0.40,0.39522788491940364,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.08715074941287093,0.7287972105459576,True,0.6416464611330867,0.6416464611330867,0.44323935357034583,0.5007606464296541,-0.3560886041574749,0.2280365641163035,0.05752129285930829,0.1401251682737784,0.44399999999999995
rep0007,0.34,0.34221851206383785,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.11527233943241472,0.687777895447488,True,0.5725055560150734,0.5725055560150734,0.4084237261957548,0.4655762738042452,-0.29315138676334007,0.22220162164324275,0.05715254760849042,0.13885300840658277,0.37650000000000006
rep0008,0.89,0.8876454917096256,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.5770264300401295,1.1110462909569176,True,0.5340198609167881,0.42297356995987045,0.8660858959318568,0.9029141040681431,-0.28905946589172726,0.20813218688877458,0.03682820813628629,0.12419165278050176,0.37300000000000005
rep0009,0.13,0.13218242080353054,alg2,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,-0.06332821370932595,0.4816640888636342,True,0.5449923025729602,0.4816640888636342,0.2023856841667686,0.2506143158332314,-0.26571389787609456,0.23104977303040278,0.048228631666462796,0.12576367090649732,0.371
