task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.25,0.2478634861040341,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.0619437013337194,0.5492694589150667,True,0.48732575758134733,0.48732575758134733,0.32847557745603195,0.380524422543968,-0.26653187612231255,0.16874503637109872,0.05204884508793606,0.13327691249341123,0.30200000000000005
rep0001,0.37,0.3686079524634063,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.06989418971605599,0.6413043870361872,True,0.5714101973201312,0.5714101973201312,0.4020740175194468,0.45592598248055316,-0.33217982780339084,0.1853784045556341,0.053851964961106336,0.12155823235902496,0.3959999999999999
rep0002,0.17,0.17032800314766197,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.06560889457428787,0.5807846302269305,True,0.5151757356526426,0.5151757356526426,0.34619763124058295,0.39880236875941705,-0.2805887366662951,0.18198226146751345,0.0526047375188341,0.1080709981338085,0.35450000000000004
rep0003,0.41,0.4119903665842383,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.28438072589156516,0.8150379674014818,True,0.5306572415099167,0.5306572415099167,0.5556712113997112,0.6093287886002888,-0.27129048550814605,0.20570917880119305,0.05365757720057762,0.11999966430933912,0.357
rep0004,0.36,0.36322332650332373,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.04171824908940225,0.5480057757527566,True,0.5062875266633543,0.5062875266633543,0.304909081055482,0.35609091894451805,-0.26319083196607973,0.19191485680823844,0.051181837889036075,0.13160568877431805,0.3235000000000001
rep0005,0.28,0.27660752268158256,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.047958733255248465,0.5635621872350579,True,0.5156034539798094,0.5156034539798094,0.3107938015141147,0.36220619848588537,-0.2628350682588662,0.20135598874917254,0.05141239697177069,0.13219105700803868,0.3320000000000001
rep0006,0.40,0.39522788491940364,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.10384664683027967,0.7055348410991606,True,0.601688194268881,0.601688194268881,0.44484105977424127,0.4991589402257587,-0.3409944129439616,0.2063759008734019,0.05431788045151742,0.12637031381736363,0.42099999999999993
rep0007,0.34,0.34221851206383785,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.14093284243827192,0.6661699727360163,True,0.5252371302977443,0.5252371302977443,0.4100151645227209,0.4639848354772791,-0.269082322084449,0.20218513725873724,0.05396967095455818,0.13126745934318623,0.34
rep0008,0.89,0.8876454917096256,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.5968675641023096,1.1041039637315768,True,0.5072363996292673,0.40313243589769043,0.8671113939086585,0.9018886060913414,-0.270243829806349,0.2022153576402354,0.034777212182682815,0.13195918744658441,0.34049999999999997
rep0009,0.13,0.13218242080353054,alg2,0.15,0.015,0.03,0.105,prop_127,1000,2000,-0.04054332910560779,0.4560772099121658,True,0.4966205390177736,0.4560772099121658,0.203728632051033,0.249271367948967,-0.2442719611566408,0.20680584196319882,0.045542735897934006,0.13257780311983952,0.31850000000000006
