task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.64,0.6373258281549462,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4871038296944198,1.0433312013515552,True,0.5562273716571354,0.5128961703055802,0.7487829784871016,0.8012170215128984,-0.26167914879268184,0.24211417983865685,0.052434043025796795,0.11179332863133873,0.392
rep0001,0.63,0.6286775031272058,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.24270216889045482,0.7952974084212345,True,0.5525952395307797,0.5525952395307797,0.5051923137765774,0.5678076862234226,-0.26249014488612255,0.22748972219781188,0.06261537244684523,0.13247986708393455,0.3574999999999999
rep0002,0.41,0.41163350278134125,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.2952574641841186,0.7776283638511007,True,0.4823708996669821,0.4823708996669821,0.5651925996378261,0.6268074003621739,-0.2699351354537075,0.15082096348892685,0.061614800724347774,0.13225609894263435,0.2885
rep0003,0.61,0.6096642639308459,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.26810698700139435,0.7838300065413177,True,0.5157230195399234,0.5157230195399234,0.5535600924311396,0.6154399075688605,-0.2854531054297452,0.16839009897245732,0.061879815137720895,0.13834320440220255,0.3155
rep0004,0.49,0.48771390184223834,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.41350331653569866,0.9737600386443221,True,0.5602567221086234,0.5602567221086234,0.6902646077134704,0.7467353922865296,-0.27676129117777176,0.22702464635779246,0.05647078457305921,0.12428593753556422,0.3795
rep0005,0.45,0.45399106596774735,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.13295998812346443,0.6440484741605119,True,0.5110884860370475,0.5110884860370475,0.3914879417487185,0.4535120582512815,-0.25852795362525405,0.19053641590923043,0.06202411650256301,0.13556436953448442,0.31350000000000006
rep0006,0.55,0.5464766064649674,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.28059811595626094,0.8994607735676046,True,0.6188626576113436,0.6188626576113436,0.607827877329488,0.6681721226705121,-0.327229761373227,0.23128865089709255,0.060344245341024116,0.13801841227031952,0.4205
rep0007,0.86,0.8640043102014627,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.581326764301574,1.1615814278226573,True,0.5802546635210832,0.41867323569842596,0.9090142925758743,0.9419857074241257,-0.3276875282743002,0.21959572039853156,0.03297141484825139,0.13278324867283176,0.4145
rep0008,0.39,0.3885451173297374,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.21704073733970844,0.7042358812242016,True,0.48719514388449314,0.48719514388449314,0.4536226888809052,0.5163773111190948,-0.23658195154119674,0.1878585701051067,0.06275462223818962,0.12094052164630342,0.3035
rep0009,0.65,0.6548269806048382,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.25696731484504926,0.847132277498301,True,0.5901649626532517,0.5901649626532517,0.5565929786575801,0.61840702134242,-0.2996256638125308,0.22872525615588102,0.06181404268483992,0.13985091996841176,0.3885
rep0010,0.04,0.04485482439916032,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,-0.1172985022698261,0.43110441813078904,True,0.5484029204006151,0.43110441813078904,0.1882510573577341,0.2397489426422659,-0.3055495596275602,0.19135547548852314,0.05149788528453181,0.1269050351160833,0.37
rep0011,0.48,0.4849986644406866,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.25706886626951164,0.7938464147598709,True,0.5367775484903593,0.5367775484903593,0.549518079532449,0.611481920467551,-0.2924492132629374,0.18236449429231993,0.06196384093510199,0.13281370755525734,0.34199999999999997
rep0012,0.16,0.15828025818708946,alg2,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,-0.14400963507051728,0.345397407404307,True,0.4894070424748243,0.345397407404307,0.13368917700510524,0.17931082299489476,-0.2776988120756225,0.16608658440941226,0.04562164598978952,0.12428539648503478,0.3195
