task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
Midwest / Biden W139::co,Midwest / Biden W139,0.5818412506357744,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.8877744010257037,0.9462001579877141,False,0.058425756962010356,0.058425756962010356,0.8877744010257037,0.9462001579877141,0.0,0.0,0.058425756962010356,0.0,0.0
Midwest / Biden W139::opp,Midwest / Biden W139,0.052093252171457605,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W139::co,Northeast / Biden W139,0.5868841718411586,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.9181172585452586,0.9626105065891757,False,0.04449324804391708,0.04449324804391708,0.9181172585452586,0.9626105065891757,0.0,0.0,0.04449324804391708,0.0,0.0
Northeast / Biden W139::opp,Northeast / Biden W139,0.07769587137150157,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Biden W149::co,South / Biden W149,0.5973836733356434,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.8990581520509024,0.929363647762858,False,0.03030549571195551,0.03030549571195551,0.8990581520509024,0.929363647762858,0.0,0.0,0.03030549571195551,0.0,0.0
South / Biden W149::opp,South / Biden W149,0.04417623574448207,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.0004886661898306939,False,0.0004886661898306939,0.0004886661898306939,0.0,0.0004886661898306939,0.0,0.0,0.0004886661898306939,0.0,0.0
South / Biden W139::co,South / Biden W139,0.6019429036435365,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.8501114535135683,0.8985826032021096,False,0.04847114968854127,0.04847114968854127,0.8501114535135683,0.8985826032021096,0.0,0.0,0.04847114968854127,0.0,0.0
South / Biden W139::opp,South / Biden W139,0.07191707580543531,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Biden W149::co,Midwest / Biden W149,0.6099585279779819,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.9114026061508866,0.94784419858103,False,0.03644159243014333,0.03644159243014333,0.9114026061508866,0.94784419858103,0.0,0.0,0.03644159243014333,0.0,0.0
Midwest / Biden W149::opp,Midwest / Biden W149,0.039139143758850796,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
