task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
Midwest / Biden W139::co,Midwest / Biden W139,0.5818412506357744,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.420763261943571,0.9412732648238867,True,0.5205100028803158,0.5205100028803158,,,,,,,
Midwest / Biden W139::opp,Midwest / Biden W139,0.052093252171457605,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
Northeast / Biden W139::co,Northeast / Biden W139,0.5868841718411586,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.47472539282708476,0.951845466665523,True,0.4771200738384383,0.4771200738384383,,,,,,,
Northeast / Biden W139::opp,Northeast / Biden W139,0.07769587137150157,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
South / Biden W149::co,South / Biden W149,0.5973836733356434,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.44383026127441055,0.9126535062933898,True,0.46882324501897926,0.46882324501897926,,,,,,,
South / Biden W149::opp,South / Biden W149,0.04417623574448207,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.2530153056732349,True,0.2530153056732349,0.2530153056732349,,,,,,,
South / Biden W139::co,South / Biden W139,0.6019429036435365,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.38727159891010304,0.8894844255596148,True,0.5022128266495118,0.5022128266495118,,,,,,,
South / Biden W139::opp,South / Biden W139,0.07191707580543531,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
Midwest / Biden W149::co,Midwest / Biden W149,0.6099585279779819,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.4536035034423687,0.9337052690435879,True,0.48010176560121914,0.48010176560121914,,,,,,,
Midwest / Biden W149::opp,Midwest / Biden W149,0.039139143758850796,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
South / Biden W156::co,South / Biden W156,0.6125975811257252,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.4898187738592255,0.9504869122217203,True,0.4606681383624948,0.4606681383624948,,,,,,,
South / Biden W156::opp,South / Biden W156,0.05688908643238294,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
West / Biden W149::co,West / Biden W149,0.617940057909757,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.4822387074100927,0.951156124607625,True,0.46891741719753227,0.46891741719753227,,,,,,,
West / Biden W149::opp,West / Biden W149,0.041799723221564535,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
Northeast / Biden W149::co,Northeast / Biden W149,0.6325217537821152,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.4737355977078747,0.950418759599501,True,0.47668316189162624,0.47668316189162624,,,,,,,
Northeast / Biden W149::opp,Northeast / Biden W149,0.059883876544977066,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
Midwest / Biden W125::co,Midwest / Biden W125,0.6389222525942726,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.45181390067619226,0.9533214247735146,True,0.5015075240973224,0.5015075240973224,,,,,,,
Midwest / Biden W125::opp,Midwest / Biden W125,0.04437702729880276,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25230411974217376,True,0.25230411974217376,0.25230411974217376,,,,,,,
South / Biden W101::co,South / Biden W101,0.6510837476126963,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.44327272486938024,0.9324974349623456,True,0.48922471009296536,0.48922471009296536,,,,,,,
South / Biden W101::opp,South / Biden W101,0.07323657587547298,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,0.25719730012299424,True,0.25719730012299424,0.25719730012299424,,,,,,,
West / Biden W139::co,West / Biden W139,0.6513233479175676,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.458757899356987,0.9492011566147915,True,0.4904432572578045,0.4904432572578045,,,,,,,
