task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
Midwest / Biden W139::co,Midwest / Biden W139,0.5818412506357744,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.427208234203361,0.9352146022554747,True,0.5080063680521136,0.5080063680521136,,,,,,,
Midwest / Biden W139::opp,Midwest / Biden W139,0.052093252171457605,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Northeast / Biden W139::co,Northeast / Biden W139,0.5868841718411586,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.480667699076453,0.9463156992281226,True,0.4656480001516696,0.4656480001516696,,,,,,,
Northeast / Biden W139::opp,Northeast / Biden W139,0.07769587137150157,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
South / Biden W149::co,South / Biden W149,0.5973836733356434,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4492077539190528,0.9076623233401255,True,0.4584545694210727,0.4584545694210727,,,,,,,
South / Biden W149::opp,South / Biden W149,0.04417623574448207,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.00033269121444718503,0.24898125318127018,True,0.248648561966823,0.248648561966823,,,,,,,
South / Biden W139::co,South / Biden W139,0.6019429036435365,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.3933386820654236,0.8838036520956722,True,0.49046497003024864,0.49046497003024864,,,,,,,
South / Biden W139::opp,South / Biden W139,0.07191707580543531,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Midwest / Biden W149::co,Midwest / Biden W149,0.6099585279779819,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4592139298462315,0.9284811523311031,True,0.46926722248487157,0.46926722248487157,,,,,,,
Midwest / Biden W149::opp,Midwest / Biden W149,0.039139143758850796,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
South / Biden W156::co,South / Biden W156,0.6125975811257252,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4950278401897525,0.9456641555825713,True,0.45063631539281884,0.45063631539281884,,,,,,,
South / Biden W156::opp,South / Biden W156,0.05688908643238294,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
West / Biden W149::co,West / Biden W149,0.617940057909757,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.48761814497999395,0.9461629967291018,True,0.4585448517491078,0.4585448517491078,,,,,,,
West / Biden W149::opp,West / Biden W149,0.041799723221564535,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Northeast / Biden W149::co,Northeast / Biden W149,0.6325217537821152,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4792754201519757,0.9452652468467779,True,0.4659898266948022,0.4659898266948022,,,,,,,
Northeast / Biden W149::opp,Northeast / Biden W149,0.059883876544977066,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Midwest / Biden W125::co,Midwest / Biden W125,0.6389222525942726,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4578664173133537,0.9476552178277311,True,0.4897888005143774,0.4897888005143774,,,,,,,
Midwest / Biden W125::opp,Midwest / Biden W125,0.04437702729880276,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
South / Biden W101::co,South / Biden W101,0.6510837476126963,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4490715662111889,0.927084903311915,True,0.4780133371007261,0.4780133371007261,,,,,,,
South / Biden W101::opp,South / Biden W101,0.07323657587547298,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.2530316216322314,True,0.2530316216322314,0.2530316216322314,,,,,,,
West / Biden W139::co,West / Biden W139,0.6513233479175676,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4645819071884805,0.943763458474676,True,0.4791815512861955,0.4791815512861955,,,,,,,
West / Biden W139::opp,West / Biden W139,0.05865688887336611,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Northeast / Biden W125::co,Northeast / Biden W125,0.6593529718818238,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4934510989847127,0.9629078770137123,True,0.4694567780289996,0.4694567780289996,,,,,,,
Northeast / Biden W125::opp,Northeast / Biden W125,0.07563141632419919,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.24971528093428058,True,0.24971528093428058,0.24971528093428058,,,,,,,
South / Biden W125::co,South / Biden W125,0.6648556113185049,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4929819870605286,0.9485439340108756,True,0.45556194695034696,0.45556194695034696,,,,,,,
South / Biden W125::opp,South / Biden W125,0.08063023397659777,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Midwest / Biden W156::co,Midwest / Biden W156,0.6654436987529329,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.5029729671583005,0.9574346196299328,True,0.4544616524716323,0.4544616524716323,,,,,,,
Midwest / Biden W156::opp,Midwest / Biden W156,0.051092296193183055,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Northeast / Biden W156::co,Northeast / Biden W156,0.6655235999153721,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.5187045515953304,0.9666163224993276,True,0.44791177090399725,0.44791177090399725,,,,,,,
Northeast / Biden W156::opp,Northeast / Biden W156,0.06378321587292908,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Midwest / Biden W120::co,Midwest / Biden W120,0.6668643859716207,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.47202417647533196,0.9468799966198965,True,0.47485582014456457,0.47485582014456457,,,,,,,
Midwest / Biden W120::opp,Midwest / Biden W120,0.058363649294340306,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Northeast / Biden W101::co,Northeast / Biden W101,0.6704634457221684,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.48153978486735677,0.9557522188199052,True,0.4742124339525485,0.4742124339525485,,,,,,,
Northeast / Biden W101::opp,Northeast / Biden W101,0.09384845802475664,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
West / Biden W156::co,West / Biden W156,0.6743041797622678,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.5218070303010218,0.9677129980207729,True,0.4459059677197511,0.4459059677197511,,,,,,,
West / Biden W156::opp,West / Biden W156,0.10109602804858463,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
Midwest / Biden W101::co,Midwest / Biden W101,0.6746954274728924,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.47744300173037907,0.9530334701081041,True,0.47559046837772506,0.47559046837772506,,,,,,,
Midwest / Biden W101::opp,Midwest / Biden W101,0.04402625800208288,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0005774206985963912,0.2482902259773758,True,0.2477128052787794,0.2477128052787794,,,,,,,
South / Biden W120::co,South / Biden W120,0.6851452328974033,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4715281382374645,0.9308620133069172,True,0.4593338750694527,0.4593338750694527,,,,,,,
