task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.23,0.229,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.15949999999999992,0.44799999999999995,True,0.28850000000000003,0.28850000000000003,0.3545,0.3545,-0.19500000000000006,0.0935,0.0,0.0,0.2885000000000001
rep0001,0.36,0.361,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.174,0.5415,True,0.3675,0.3675,0.429,0.429,-0.255,0.11249999999999999,0.0,0.0,0.3675
rep0002,0.17,0.165,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.17399999999999996,0.472,False,0.29800000000000004,0.29800000000000004,0.3725,0.3725,-0.19850000000000004,0.09949999999999998,0.0,0.0,0.29800000000000004
rep0003,0.41,0.413,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.39150000000000007,0.686,True,0.2945,0.2945,0.5825,0.5825,-0.19099999999999998,0.10350000000000004,0.0,0.0,0.2945
rep0004,0.35,0.352,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.138,0.42500000000000004,True,0.28700000000000003,0.28700000000000003,0.3305,0.3305,-0.1925,0.09450000000000003,0.0,0.0,0.28700000000000003
rep0005,0.28,0.279,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.15800000000000003,0.4535,True,0.2955,0.2955,0.3365,0.3365,-0.1785,0.11699999999999999,0.0,0.0,0.2955
rep0006,0.43,0.433,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.23349999999999999,0.603,True,0.3695,0.3695,0.472,0.472,-0.2385,0.131,0.0,0.0,0.3695
rep0007,0.35,0.346,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.2555,0.565,True,0.30949999999999994,0.30949999999999994,0.437,0.437,-0.1815,0.128,0.0,0.0,0.3095
rep0008,0.88,0.875,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.6829999999999998,1.0034999999999998,True,0.3205,0.31700000000000017,0.8845,0.8845,-0.20150000000000007,0.119,0.0,0.0,0.32050000000000006
rep0009,0.13,0.129,alg3,0.15,0.0,0.0,0.15,prop_127,1000,2000,0.06549999999999997,0.3320000000000001,True,0.26650000000000007,0.26650000000000007,0.2265,0.2265,-0.16100000000000003,0.10550000000000004,0.0,0.0,0.26650000000000007
