task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.23,0.229,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.15349999999999991,0.45549999999999996,True,0.30200000000000005,0.30200000000000005,0.3545,0.3545,-0.20100000000000007,0.10099999999999998,0.0,0.0,0.30200000000000005
rep0001,0.36,0.361,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.15950000000000003,0.5554999999999999,True,0.39599999999999985,0.39599999999999985,0.429,0.429,-0.26949999999999996,0.12649999999999995,0.0,0.0,0.3959999999999999
rep0002,0.17,0.165,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.154,0.5085,True,0.3544999999999999,0.3544999999999999,0.3725,0.3725,-0.2185,0.136,0.0,0.0,0.35450000000000004
rep0003,0.41,0.413,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.36250000000000004,0.7195,True,0.357,0.357,0.5825,0.5825,-0.21999999999999997,0.137,0.0,0.0,0.357
rep0004,0.35,0.352,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.13049999999999995,0.45400000000000007,True,0.3235000000000001,0.3235000000000001,0.3305,0.3305,-0.20000000000000007,0.12350000000000005,0.0,0.0,0.3235000000000001
rep0005,0.28,0.279,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.14250000000000002,0.47450000000000003,True,0.332,0.332,0.3365,0.3365,-0.194,0.13800000000000004,0.0,0.0,0.3320000000000001
rep0006,0.43,0.433,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.198,0.619,True,0.421,0.421,0.472,0.472,-0.27399999999999997,0.147,0.0,0.0,0.42099999999999993
rep0007,0.35,0.346,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.235,0.575,True,0.33999999999999997,0.33999999999999997,0.437,0.437,-0.202,0.138,0.0,0.0,0.34
rep0008,0.88,0.875,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.6795,1.02,True,0.3405,0.3205,0.8845,0.8845,-0.20500000000000002,0.13549999999999995,0.0,0.0,0.34049999999999997
rep0009,0.13,0.129,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.04849999999999996,0.367,True,0.3185,0.3185,0.2265,0.2265,-0.17800000000000005,0.1405,0.0,0.0,0.31850000000000006
rep0010,0.30,0.304,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.26250000000000007,0.565,True,0.3024999999999999,0.3024999999999999,0.4535,0.4535,-0.19099999999999995,0.11149999999999999,0.0,0.0,0.30249999999999994
rep0011,0.27,0.265,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.2405,0.5345,True,0.294,0.294,0.4575,0.4575,-0.21700000000000003,0.07699999999999996,0.0,0.0,0.294
rep0012,0.42,0.421,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.3015,0.628,True,0.3265,0.3265,0.501,0.501,-0.1995,0.127,0.0,0.0,0.3265
rep0013,0.62,0.624,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.31650000000000006,0.6075,False,0.291,0.291,0.4985,0.4985,-0.18199999999999994,0.109,0.0,0.0,0.2909999999999999
rep0014,0.72,0.717,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.541,0.8385,True,0.2975,0.2975,0.7265,0.7265,-0.1855,0.11200000000000002,0.0,0.0,0.2975
rep0015,0.41,0.415,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.21300000000000002,0.5205,True,0.30749999999999994,0.30749999999999994,0.422,0.422,-0.20899999999999996,0.09850000000000003,0.0,0.0,0.3075
rep0016,0.16,0.161,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,-0.010000000000000064,0.34600000000000003,True,0.3560000000000001,0.34600000000000003,0.201,0.201,-0.21100000000000008,0.14500000000000002,0.0,0.0,0.3560000000000001
rep0017,0.54,0.542,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.3355,0.6485000000000001,True,0.31300000000000006,0.31300000000000006,0.562,0.562,-0.22650000000000003,0.08650000000000002,0.0,0.0,0.31300000000000006
rep0018,0.33,0.331,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.13049999999999995,0.48,True,0.34950000000000003,0.34950000000000003,0.347,0.347,-0.21650000000000003,0.133,0.0,0.0,0.34950000000000003
rep0019,0.35,0.349,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.193,0.5335,True,0.34049999999999997,0.34049999999999997,0.384,0.384,-0.191,0.14949999999999997,0.0,0.0,0.34049999999999997
rep0020,0.88,0.875,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.635,0.996,True,0.361,0.361,0.874,0.874,-0.239,0.122,0.0,0.0,0.361
rep0021,0.59,0.591,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.37099999999999994,0.732,True,0.36100000000000004,0.36100000000000004,0.59,0.59,-0.21900000000000003,0.14199999999999996,0.0,0.0,0.361
rep0022,0.72,0.718,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.625,0.9309999999999999,True,0.30599999999999994,0.30599999999999994,0.836,0.836,-0.21100000000000002,0.09499999999999997,0.0,0.0,0.306
rep0023,0.36,0.362,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.07250000000000006,0.3985,True,0.32599999999999996,0.32599999999999996,0.2705,0.2705,-0.19799999999999995,0.128,0.0,0.0,0.32599999999999996
rep0024,0.56,0.557,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,0.504,0.8495,True,0.34550000000000003,0.34550000000000003,0.6955,0.6955,-0.1915,0.154,0.0,0.0,0.34550000000000003
rep0025,0.15,0.148,alg3,0.1,0.0,0.0,0.1,prop_127,1000,2000,-0.0615,0.352,True,0.4135,0.352,0.1835,0.1835,-0.245,0.1685,0.0,0.0,0.4135
