task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.25,0.2478634861040341,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.33690144123109034,0.3720985587689096,False,0.03519711753781929,0.03519711753781929,0.33690144123109034,0.3720985587689096,0.0,0.0,0.03519711753781929,0.0,0.0
rep0001,0.37,0.3686079524634063,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.4107917771549372,0.4472082228450628,False,0.03641644569012559,0.03641644569012559,0.4107917771549372,0.4472082228450628,0.0,0.0,0.03641644569012559,0.0,0.0
rep0002,0.17,0.17032800314766197,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.354713484983496,0.390286515016504,False,0.035573030033008046,0.035573030033008046,0.354713484983496,0.390286515016504,0.0,0.0,0.035573030033008046,0.0,0.0
rep0003,0.41,0.4119903665842383,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.5643575028097878,0.6006424971902122,False,0.03628499438042443,0.03628499438042443,0.5643575028097878,0.6006424971902122,0.0,0.0,0.03628499438042443,0.0,0.0
rep0004,0.36,0.36322332650332373,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.313194590428102,0.34780540957189804,False,0.034610819143796046,0.034610819143796046,0.313194590428102,0.34780540957189804,0.0,0.0,0.034610819143796046,0.0,0.0
rep0005,0.28,0.27660752268158256,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.3191166346625061,0.3538833653374939,False,0.03476673067498781,0.03476673067498781,0.3191166346625061,0.3538833653374939,0.0,0.0,0.03476673067498781,0.0,0.0
rep0006,0.40,0.39522788491940364,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.45363424357036886,0.4903657564296311,False,0.03673151285926224,0.03673151285926224,0.45363424357036886,0.4903657564296311,0.0,0.0,0.03673151285926224,0.0,0.0
rep0007,0.34,0.34221851206383785,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.41875197884933185,0.45524802115066815,False,0.036496042301336296,0.036496042301336296,0.41875197884933185,0.45524802115066815,0.0,0.0,0.036496042301336296,0.0,0.0
rep0008,0.89,0.8876454917096256,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8727412604663607,0.8962587395336392,True,0.023517479067278524,0.023517479067278524,0.8727412604663607,0.8962587395336392,0.0,0.0,0.023517479067278524,0.0,0.0
rep0009,0.13,0.13218242080353054,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.21110126227887252,0.2418987377211275,False,0.030797475442254973,0.030797475442254973,0.21110126227887252,0.2418987377211275,0.0,0.0,0.030797475442254973,0.0,0.0
rep0010,0.32,0.32181545181669885,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.4351850984467683,0.47181490155323175,False,0.036629803106463465,0.036629803106463465,0.4351850984467683,0.47181490155323175,0.0,0.0,0.036629803106463465,0.0,0.0
rep0011,0.29,0.2854083438878526,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.43917194918838276,0.4758280508116173,False,0.036656101623234516,0.036656101623234516,0.43917194918838276,0.4758280508116173,0.0,0.0,0.036656101623234516,0.0,0.0
rep0012,0.44,0.43703005404805023,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.4826054149443407,0.5193945850556593,False,0.03678917011131855,0.03678917011131855,0.4826054149443407,0.5193945850556593,0.0,0.0,0.03678917011131855,0.0,0.0
rep0013,0.62,0.6208052270470665,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.4801054609310448,0.5168945390689552,False,0.036789078137910436,0.036789078137910436,0.4801054609310448,0.5168945390689552,0.0,0.0,0.036789078137910436,0.0,0.0
rep0014,0.71,0.7147259999129039,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.7101010011888227,0.7428989988111774,True,0.03279799762235469,0.03279799762235469,0.7101010011888227,0.7428989988111774,0.0,0.0,0.03279799762235469,0.0,0.0
rep0015,0.39,0.39454122151151017,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.40383058249583137,0.4401694175041686,False,0.036338835008337234,0.036338835008337234,0.40383058249583137,0.4401694175041686,0.0,0.0,0.036338835008337234,0.0,0.0
rep0016,0.17,0.16665588411027546,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.1862567823109727,0.21574321768902732,False,0.02948643537805462,0.02948643537805462,0.1862567823109727,0.21574321768902732,0.0,0.0,0.02948643537805462,0.0,0.0
rep0017,0.52,0.5214065008427691,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.5437473438379057,0.5802526561620944,False,0.03650531232418874,0.03650531232418874,0.5437473438379057,0.5802526561620944,0.0,0.0,0.03650531232418874,0.0,0.0
rep0018,0.36,0.35939977730659944,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.32948774035075773,0.3645122596492422,True,0.03502451929848449,0.03502451929848449,0.32948774035075773,0.3645122596492422,0.0,0.0,0.03502451929848449,0.0,0.0
rep0019,0.35,0.35459743075612077,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.3661072609570809,0.4018927390429191,False,0.03578547808583821,0.03578547808583821,0.3661072609570809,0.4018927390429191,0.0,0.0,0.03578547808583821,0.0,0.0
rep0020,0.88,0.8825365524342114,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8617915129009355,0.8862084870990645,True,0.02441697419812905,0.02441697419812905,0.8617915129009355,0.8862084870990645,0.0,0.0,0.02441697419812905,0.0,0.0
rep0021,0.59,0.5949598193481452,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.5719058246840862,0.6080941753159137,True,0.03618835063182746,0.03618835063182746,0.5719058246840862,0.6080941753159137,0.0,0.0,0.03618835063182746,0.0,0.0
rep0022,0.72,0.7170696852830631,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8223778417105299,0.8496221582894701,False,0.02724431657894022,0.02724431657894022,0.8223778417105299,0.8496221582894701,0.0,0.0,0.02724431657894022,0.0,0.0
rep0023,0.39,0.3897887441590057,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.2541575508405975,0.28684244915940255,False,0.032684898318805056,0.032684898318805056,0.2541575508405975,0.28684244915940255,0.0,0.0,0.032684898318805056,0.0,0.0
rep0024,0.56,0.5618562370971357,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.6785697615300742,0.7124302384699258,False,0.033860476939851614,0.033860476939851614,0.6785697615300742,0.7124302384699258,0.0,0.0,0.033860476939851614,0.0,0.0
rep0025,0.15,0.1536743850699371,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.16925977050061097,0.19774022949938902,False,0.028480458998778047,0.028480458998778047,0.16925977050061097,0.19774022949938902,0.0,0.0,0.028480458998778047,0.0,0.0
rep0026,0.45,0.4470975824569302,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.49511208421712527,0.5318879157828746,False,0.03677583156574937,0.03677583156574937,0.49511208421712527,0.5318879157828746,0.0,0.0,0.03677583156574937,0.0,0.0
rep0027,0.15,0.14555732938848953,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.37304779145150224,0.4089522085484978,False,0.035904417096995545,0.035904417096995545,0.37304779145150224,0.4089522085484978,0.0,0.0,0.035904417096995545,0.0,0.0
rep0028,0.72,0.7158400826850747,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.7039906962365061,0.7370093037634939,True,0.03301860752698782,0.03301860752698782,0.7039906962365061,0.7370093037634939,0.0,0.0,0.03301860752698782,0.0,0.0
rep0029,0.33,0.3291877284663172,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.2998816917414821,0.3341183082585179,True,0.0342366165170358,0.0342366165170358,0.2998816917414821,0.3341183082585179,0.0,0.0,0.0342366165170358,0.0,0.0
rep0030,0.79,0.7937062466334305,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.694832087163239,0.7281679128367611,False,0.03333582567352211,0.03333582567352211,0.694832087163239,0.7281679128367611,0.0,0.0,0.03333582567352211,0.0,0.0
rep0031,0.67,0.6704077234134693,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.6800933110316398,0.7139066889683601,False,0.033813377936720235,0.033813377936720235,0.6800933110316398,0.7139066889683601,0.0,0.0,0.033813377936720235,0.0,0.0
rep0032,0.49,0.49161387479740387,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.4901080363699867,0.5268919636300132,True,0.03678392726002655,0.03678392726002655,0.4901080363699867,0.5268919636300132,0.0,0.0,0.03678392726002655,0.0,0.0
rep0033,0.73,0.7281359113887491,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.47810582882881625,0.5148941711711837,False,0.0367883423423675,0.0367883423423675,0.47810582882881625,0.5148941711711837,0.0,0.0,0.0367883423423675,0.0,0.0
rep0034,0.26,0.25795044332393025,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.36263846225623225,0.39836153774376776,False,0.035723075487535505,0.035723075487535505,0.36263846225623225,0.39836153774376776,0.0,0.0,0.035723075487535505,0.0,0.0
rep0035,0.31,0.31207276260600325,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.27084931063918,0.30415068936081996,False,0.03330137872163996,0.03330137872163996,0.27084931063918,0.30415068936081996,0.0,0.0,0.03330137872163996,0.0,0.0
rep0036,0.38,0.3813002067209173,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.38148078955396875,0.4175192104460313,False,0.03603842089206255,0.03603842089206255,0.38148078955396875,0.4175192104460313,0.0,0.0,0.03603842089206255,0.0,0.0
rep0037,0.69,0.6948613205139563,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.754517890301367,0.7854821096986331,False,0.030964219397266124,0.030964219397266124,0.754517890301367,0.7854821096986331,0.0,0.0,0.030964219397266124,0.0,0.0
rep0038,0.79,0.7918600324246673,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8120528488496463,0.8399471511503536,False,0.02789430230070722,0.02789430230070722,0.8120528488496463,0.8399471511503536,0.0,0.0,0.02789430230070722,0.0,0.0
rep0039,0.74,0.737128328560063,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.783229405003472,0.812770594996528,False,0.029541189993055994,0.029541189993055994,0.783229405003472,0.812770594996528,0.0,0.0,0.029541189993055994,0.0,0.0
rep0040,0.20,0.20217595771942773,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.3028386951837257,0.3371613048162743,False,0.03432260963254863,0.03432260963254863,0.3028386951837257,0.3371613048162743,0.0,0.0,0.03432260963254863,0.0,0.0
rep0041,0.63,0.6338665832251937,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8254788142772332,0.8525211857227667,False,0.027042371445533453,0.027042371445533453,0.8254788142772332,0.8525211857227667,0.0,0.0,0.027042371445533453,0.0,0.0
rep0042,0.28,0.28273766256385496,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.17653855120528011,0.2054614487947199,False,0.028922897589439778,0.028922897589439778,0.17653855120528011,0.2054614487947199,0.0,0.0,0.028922897589439778,0.0,0.0
rep0043,0.12,0.11761149789511506,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.1085234341940673,0.13247656580593267,True,0.023953131611865366,0.023953131611865366,0.1085234341940673,0.13247656580593267,0.0,0.0,0.023953131611865366,0.0,0.0
rep0044,0.17,0.16718848316147858,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.3265235990172991,0.36147640098270084,False,0.034952801965401736,0.034952801965401736,0.3265235990172991,0.36147640098270084,0.0,0.0,0.034952801965401736,0.0,0.0
rep0045,0.14,0.13852317554366197,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.35867532668805957,0.39432467331194043,False,0.03564934662388086,0.03564934662388086,0.35867532668805957,0.39432467331194043,0.0,0.0,0.03564934662388086,0.0,0.0
rep0046,0.12,0.12296145833985304,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.13012108462827712,0.15587891537172285,False,0.02575783074344573,0.02575783074344573,0.13012108462827712,0.15587891537172285,0.0,0.0,0.02575783074344573,0.0,0.0
rep0047,0.48,0.47752701943189135,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.41825432461374235,0.45474567538625765,False,0.03649135077251531,0.03649135077251531,0.41825432461374235,0.45474567538625765,0.0,0.0,0.03649135077251531,0.0,0.0
rep0048,0.57,0.5726813089453829,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.7976259947551985,0.8263740052448016,False,0.028748010489603182,0.028748010489603182,0.7976259947551985,0.8263740052448016,0.0,0.0,0.028748010489603182,0.0,0.0
rep0049,0.74,0.7412554577471945,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.7504244578200295,0.7815755421799705,False,0.03115108435994096,0.03115108435994096,0.7504244578200295,0.7815755421799705,0.0,0.0,0.03115108435994096,0.0,0.0
rep0050,0.62,0.6173942815743904,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.5427427841352755,0.5792572158647246,False,0.036514431729449015,0.036514431729449015,0.5427427841352755,0.5792572158647246,0.0,0.0,0.036514431729449015,0.0,0.0
rep0051,0.27,0.26599598126632845,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.2875697615300742,0.3214302384699258,False,0.033860476939851614,0.033860476939851614,0.2875697615300742,0.3214302384699258,0.0,0.0,0.033860476939851614,0.0,0.0
rep0052,0.31,0.3073068139568365,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.3928991313016253,0.42910086869837466,False,0.03620173739674937,0.03620173739674937,0.3928991313016253,0.42910086869837466,0.0,0.0,0.03620173739674937,0.0,0.0
rep0053,0.62,0.6218265929743847,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8316858004031212,0.8583141995968787,False,0.02662839919375748,0.02662839919375748,0.8316858004031212,0.8583141995968787,0.0,0.0,0.02662839919375748,0.0,0.0
rep0054,0.43,0.43339616303131784,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.3393737285440667,0.37462627145593325,False,0.035252542911866525,0.035252542911866525,0.3393737285440667,0.37462627145593325,0.0,0.0,0.035252542911866525,0.0,0.0
rep0055,0.74,0.740619116521778,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.9301952186943407,0.9478047813056591,False,0.017609562611318408,0.017609562611318408,0.9301952186943407,0.9478047813056591,0.0,0.0,0.017609562611318408,0.0,0.0
rep0056,0.79,0.7903021326927078,synth_only,0.1,0.010000000000000002,0.020000000000000004,0.06999999999999999,prop_127,1000,2000,0.8576276509975261,0.8823723490024739,False,0.02474469800494772,0.02474469800494772,0.8576276509975261,0.8823723490024739,0.0,0.0,0.02474469800494772,0.0,0.0
