task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.25,0.2478634861040341,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.33909821665836726,0.3699017833416327,False,0.03080356668326545,0.03080356668326545,0.33909821665836726,0.3699017833416327,0.0,0.0,0.03080356668326545,0.0,0.0
rep0001,0.37,0.3686079524634063,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.41306465512441504,0.44493534487558495,False,0.03187068975116991,0.03187068975116991,0.41306465512441504,0.44493534487558495,0.0,0.0,0.03187068975116991,0.0,0.0
rep0002,0.17,0.17032800314766197,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.3569337224266993,0.3880662775733007,False,0.031132555146601404,0.031132555146601404,0.3569337224266993,0.3880662775733007,0.0,0.0,0.031132555146601404,0.0,0.0
rep0003,0.41,0.4119903665842383,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.5666221764424553,0.5983778235575448,False,0.03175564711508949,0.03175564711508949,0.5666221764424553,0.5983778235575448,0.0,0.0,0.03175564711508949,0.0,0.0
rep0004,0.36,0.36322332650332373,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.31535477291836755,0.3456452270816325,False,0.030290454163264924,0.030290454163264924,0.31535477291836755,0.3456452270816325,0.0,0.0,0.030290454163264924,0.0,0.0
rep0005,0.28,0.27660752268158256,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.3212865481377077,0.35171345186229236,False,0.030426903724584675,0.030426903724584675,0.3212865481377077,0.35171345186229236,0.0,0.0,0.030426903724584675,0.0,0.0
rep0006,0.40,0.39522788491940364,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.4559267859857877,0.4880732140142123,False,0.0321464280284246,0.0321464280284246,0.4559267859857877,0.4880732140142123,0.0,0.0,0.0321464280284246,0.0,0.0
rep0007,0.34,0.34221851206383785,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.42102982472220163,0.45297017527779837,False,0.03194035055559674,0.03194035055559674,0.42102982472220163,0.45297017527779837,0.0,0.0,0.03194035055559674,0.0,0.0
rep0008,0.89,0.8876454917096256,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.8742090687342106,0.8947909312657893,True,0.020581862531578787,0.020581862531578787,0.8742090687342106,0.8947909312657893,0.0,0.0,0.020581862531578787,0.0,0.0
rep0009,0.13,0.13218242080353054,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.21302344062773915,0.23997655937226087,False,0.02695311874452172,0.02695311874452172,0.21302344062773915,0.23997655937226087,0.0,0.0,0.02695311874452172,0.0,0.0
rep0010,0.32,0.32181545181669885,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.43747129280014985,0.4695287071998502,False,0.032057414399700335,0.032057414399700335,0.43747129280014985,0.4695287071998502,0.0,0.0,0.032057414399700335,0.0,0.0
rep0011,0.29,0.2854083438878526,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.44145978492433935,0.4735402150756607,False,0.03208043015132134,0.03208043015132134,0.44145978492433935,0.4735402150756607,0.0,0.0,0.03208043015132134,0.0,0.0
rep0012,0.44,0.43703005404805023,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.4849015559508767,0.5170984440491233,False,0.03219688809824661,0.03219688809824661,0.4849015559508767,0.5170984440491233,0.0,0.0,0.03219688809824661,0.0,0.0
rep0013,0.62,0.6208052270470665,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.48240159619719813,0.5145984038028019,False,0.03219680760560373,0.03219680760560373,0.48240159619719813,0.5145984038028019,0.0,0.0,0.03219680760560373,0.0,0.0
rep0014,0.71,0.7147259999129039,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.7121480391362698,0.7408519608637303,True,0.028703921727460502,0.028703921727460502,0.7121480391362698,0.7408519608637303,0.0,0.0,0.028703921727460502,0.0,0.0
rep0015,0.39,0.39454122151151017,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.40609861651073076,0.4379013834892692,False,0.031802766978538455,0.031802766978538455,0.40609861651073076,0.4379013834892692,0.0,0.0,0.031802766978538455,0.0,0.0
rep0016,0.17,0.16665588411027546,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.18809713405588188,0.21390286594411814,False,0.02580573188823626,0.02580573188823626,0.18809713405588188,0.21390286594411814,0.0,0.0,0.02580573188823626,0.0,0.0
rep0017,0.52,0.5214065008427691,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.5460257682853815,0.5779742317146186,False,0.03194846342923707,0.03194846342923707,0.5460257682853815,0.5779742317146186,0.0,0.0,0.03194846342923707,0.0,0.0
rep0018,0.36,0.35939977730659944,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.33167374331717747,0.3623262566828225,True,0.030652513365645007,0.030652513365645007,0.33167374331717747,0.3623262566828225,0.0,0.0,0.030652513365645007,0.0,0.0
rep0019,0.35,0.35459743075612077,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.3683407580276253,0.39965924197237473,False,0.03131848394474945,0.03131848394474945,0.3683407580276253,0.39965924197237473,0.0,0.0,0.03131848394474945,0.0,0.0
rep0020,0.88,0.8825365524342114,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.8633154618115038,0.8846845381884962,True,0.02136907637699248,0.02136907637699248,0.8633154618115038,0.8846845381884962,0.0,0.0,0.02136907637699248,0.0,0.0
rep0021,0.59,0.5949598193481452,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.5741644664417886,0.6058355335582113,True,0.031671067116422646,0.031671067116422646,0.5741644664417886,0.6058355335582113,0.0,0.0,0.031671067116422646,0.0,0.0
rep0022,0.72,0.7170696852830631,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.8240782549653727,0.8479217450346272,False,0.02384349006925457,0.02384349006925457,0.8240782549653727,0.8479217450346272,0.0,0.0,0.02384349006925457,0.0,0.0
rep0023,0.39,0.3897887441590057,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.256197529864239,0.28480247013576104,False,0.02860494027152205,0.02860494027152205,0.256197529864239,0.28480247013576104,0.0,0.0,0.02860494027152205,0.0,0.0
rep0024,0.56,0.5618562370971357,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.6806831125343835,0.7103168874656165,False,0.02963377493123298,0.02963377493123298,0.6806831125343835,0.7103168874656165,0.0,0.0,0.02963377493123298,0.0,0.0
rep0025,0.15,0.1536743850699371,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.1710373357350043,0.1959626642649957,False,0.02492532852999141,0.02492532852999141,0.1710373357350043,0.1959626642649957,0.0,0.0,0.02492532852999141,0.0,0.0
rep0026,0.45,0.4470975824569302,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.4974073927182975,0.5295926072817024,False,0.03218521456340495,0.03218521456340495,0.4974073927182975,0.5295926072817024,0.0,0.0,0.03218521456340495,0.0,0.0
rep0027,0.15,0.14555732938848953,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.375288711922465,0.40671128807753504,False,0.03142257615507005,0.03142257615507005,0.375288711922465,0.40671128807753504,0.0,0.0,0.03142257615507005,0.0,0.0
rep0028,0.72,0.7158400826850747,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.7060515032210625,0.7349484967789376,True,0.028896993557875117,0.028896993557875117,0.7060515032210625,0.7349484967789376,0.0,0.0,0.028896993557875117,0.0,0.0
rep0029,0.33,0.3291877284663172,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.3020185189347008,0.33198148106529923,True,0.02996296213059846,0.02996296213059846,0.3020185189347008,0.33198148106529923,0.0,0.0,0.02996296213059846,0.0,0.0
rep0030,0.79,0.7937062466334305,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.6969126928437721,0.7260873071562279,False,0.029174614312455827,0.029174614312455827,0.6969126928437721,0.7260873071562279,0.0,0.0,0.029174614312455827,0.0,0.0
rep0031,0.67,0.6704077234134693,synth_only,0.15,0.015,0.03,0.105,prop_127,1000,2000,0.6822037224221408,0.7117962775778591,False,0.029592555155718347,0.029592555155718347,0.6822037224221408,0.7117962775778591,0.0,0.0,0.029592555155718347,0.0,0.0
