task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.64,0.6373258281549462,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.418106391217277,1.0306829502213513,True,0.6125765590040743,0.581893608782723,0.7487829784871016,0.8012170215128984,-0.33067658726982463,0.2294659287084529,0.052434043025796795,0.0901425159782776,0.47
rep0001,0.63,0.6286775031272058,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.17911629633082526,0.7847566435191876,True,0.6056403471883623,0.6056403471883623,0.5051923137765774,0.5678076862234226,-0.3260760174457521,0.21694895729576502,0.06261537244684523,0.10052497474151711,0.4425
rep0002,0.41,0.41163350278134125,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.2949628376533442,0.7929383066469265,True,0.49797546899358236,0.49797546899358236,0.5651925996378261,0.6268074003621739,-0.2702297619844819,0.1661309062847527,0.061614800724347774,0.10686066826923457,0.3295
rep0003,0.61,0.6096642639308459,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.28229601161872175,0.7745145847189165,True,0.4922185731001948,0.4922185731001948,0.5535600924311396,0.6154399075688605,-0.2712640808124178,0.15907467715005605,0.061879815137720895,0.10383875796247383,0.32650000000000007
rep0004,0.49,0.48771390184223834,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.35780377197217106,0.957095059529819,True,0.5992912875576479,0.5992912875576479,0.6902646077134704,0.7467353922865296,-0.33246083574129937,0.21035966724328933,0.05647078457305921,0.10382050298458867,0.43900000000000006
rep0005,0.45,0.45399106596774735,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.1437119268226714,0.6435995539425612,True,0.49988762711988977,0.49988762711988977,0.3914879417487185,0.4535120582512815,-0.2477760149260471,0.19008749569127975,0.06202411650256301,0.0938635106173269,0.344
rep0006,0.55,0.5464766064649674,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.29832955105846637,0.906894641410033,True,0.6085650903515666,0.6085650903515666,0.607827877329488,0.6681721226705121,-0.3094983262710216,0.23872251873952088,0.060344245341024116,0.08772084501054245,0.4605
rep0007,0.86,0.8640043102014627,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.5954582203305512,1.1600895316075432,True,0.5646313112769921,0.4045417796694488,0.9090142925758743,0.9419857074241257,-0.3135560722453231,0.21810382418341762,0.03297141484825139,0.09915989642874068,0.4325
rep0008,0.39,0.3885451173297374,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.21231791783225695,0.782878311584812,True,0.5705603937525551,0.5705603937525551,0.4536226888809052,0.5163773111190948,-0.24130477104864823,0.26650100046571723,0.06275462223818962,0.09330577151436548,0.4145
rep0009,0.65,0.6548269806048382,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.2615314823411724,0.8537940195464828,True,0.5922625372053104,0.5922625372053104,0.5565929786575801,0.61840702134242,-0.29506149631640766,0.2353869982040628,0.06181404268483992,0.09894849452047055,0.43149999999999994
rep0010,0.04,0.04485482439916032,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,-0.20719177772904565,0.42690816081163396,True,0.6340999385406796,0.42690816081163396,0.1882510573577341,0.2397489426422659,-0.39544283508677974,0.18715921816936806,0.05149788528453181,0.08660205325614778,0.496
rep0011,0.48,0.4849986644406866,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.2502426660365105,0.797119847569592,True,0.5468771815330815,0.5468771815330815,0.549518079532449,0.611481920467551,-0.2992754134959385,0.18563792710204094,0.06196384093510199,0.0924133405979794,0.3925
rep0012,0.16,0.15828025818708946,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,-0.14265786245473605,0.33742926402407925,True,0.4800871264788153,0.33742926402407925,0.13368917700510524,0.17931082299489476,-0.2763470394598413,0.1581184410291845,0.04562164598978952,0.1029654804890257,0.3315000000000001
rep0013,0.55,0.5484808341249996,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.08638241887260445,0.7513501873511121,True,0.6649677684785077,0.6649677684785077,0.46410983093197367,0.5268901690680263,-0.3777274120593692,0.22446001828308582,0.06278033813605266,0.10018743034245503,0.502
rep0014,0.31,0.3109773362624415,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.12735883437757028,0.7036476414939943,True,0.576288807116424,0.576288807116424,0.3949542621576793,0.45704573784232067,-0.26759542778010903,0.24660190365167362,0.06209147568464135,0.08969733143178271,0.4245
rep0015,0.29,0.289124392982063,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.039184494084166244,0.5812273913885906,True,0.5420428973044243,0.5420428973044243,0.33084597641644675,0.3911540235835532,-0.2916614823322805,0.19007336780503734,0.06030804716710647,0.09773485013731786,0.384
rep0016,0.55,0.5512395986675925,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.26795908137887253,0.7737802949775425,True,0.5058212135986699,0.5058212135986699,0.5303469250981944,0.5926530749018056,-0.26238784371932183,0.1811272200757369,0.062306149803611266,0.0880150637950588,0.3554999999999999
rep0017,0.27,0.27104730882952244,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.13981320289365667,0.7625296392714729,True,0.6227164363778162,0.6227164363778162,0.4711089519483476,0.5338910480516523,-0.33129574905469095,0.22863859121982055,0.06278209610330471,0.10343434027451148,0.4565
rep0018,0.44,0.43911829646560946,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.18626661205721087,0.7190394140546432,True,0.5327728019974324,0.5327728019974324,0.41826908201666446,0.48073091798333556,-0.2320024699594536,0.23830849607130766,0.0624618359666711,0.09181096603076128,0.3785
rep0019,0.33,0.32544495723094996,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,-0.024517376178594674,0.5486208593382079,True,0.5731382355168027,0.5486208593382079,0.26151151112356935,0.3184884888764306,-0.286028887302164,0.23013237046177734,0.05697697775286126,0.09616125776394147,0.41999999999999993
