task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
Midwest / Biden W139::co,Midwest / Biden W139,0.5818412506357744,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.48299938445289553,0.5895715793406879,True,0.1065721948877924,0.1065721948877924,0.48299938445289553,0.5895715793406879,0.0,0.0,0.1065721948877924,0.0,0.0
Midwest / Biden W139::opp,Midwest / Biden W139,0.052093252171457605,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.04630000474524157,False,0.04630000474524157,0.04630000474524157,0.0,0.04630000474524157,0.0,0.0,0.04630000474524157,0.0,0.0
Northeast / Biden W139::co,Northeast / Biden W139,0.5868841718411586,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.5549996847743301,0.6548010452115423,True,0.0998013604372121,0.0998013604372121,0.5549996847743301,0.6548010452115423,0.0,0.0,0.0998013604372121,0.0,0.0
Northeast / Biden W139::opp,Northeast / Biden W139,0.07769587137150157,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.022812935316174024,False,0.022812935316174024,0.022812935316174024,0.0,0.022812935316174024,0.0,0.0,0.022812935316174024,0.0,0.0
South / Biden W149::co,South / Biden W149,0.5973836733356434,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.5393815375543185,0.5966203734797644,False,0.057238835925445875,0.057238835925445875,0.5393815375543185,0.5966203734797644,0.0,0.0,0.057238835925445875,0.0,0.0
South / Biden W149::opp,South / Biden W149,0.04417623574448207,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0011816178720105383,0.006694573795341245,False,0.005512955923330707,0.005512955923330707,0.0011816178720105383,0.006694573795341245,0.0,0.0,0.005512955923330707,0.0,0.0
South / Biden W139::co,South / Biden W139,0.6019429036435365,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.4752001737707631,0.5532864080431754,False,0.07808623427241229,0.07808623427241229,0.4752001737707631,0.5532864080431754,0.0,0.0,0.07808623427241229,0.0,0.0
South / Biden W139::opp,South / Biden W139,0.07191707580543531,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.002709169457955466,0.024932863456777424,False,0.02222369399882196,0.02222369399882196,0.002709169457955466,0.024932863456777424,0.0,0.0,0.02222369399882196,0.0,0.0
Midwest / Biden W149::co,Midwest / Biden W149,0.6099585279779819,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.5764962127037718,0.6478485735647612,True,0.0713523608609894,0.0713523608609894,0.5764962127037718,0.6478485735647612,0.0,0.0,0.0713523608609894,0.0,0.0
Midwest / Biden W149::opp,Midwest / Biden W149,0.039139143758850796,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.01238037181349837,False,0.01238037181349837,0.01238037181349837,0.0,0.01238037181349837,0.0,0.0,0.01238037181349837,0.0,0.0
South / Biden W156::co,South / Biden W156,0.6125975811257252,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.46992650541859815,0.5394118633861831,False,0.06948535796758493,0.06948535796758493,0.46992650541859815,0.5394118633861831,0.0,0.0,0.06948535796758493,0.0,0.0
South / Biden W156::opp,South / Biden W156,0.05688908643238294,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.009645473125148707,False,0.009645473125148707,0.009645473125148707,0.0,0.009645473125148707,0.0,0.0,0.009645473125148707,0.0,0.0
West / Biden W149::co,West / Biden W149,0.617940057909757,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.6371811155071095,0.7042725647927851,False,0.06709144928567556,0.06709144928567556,0.6371811155071095,0.7042725647927851,0.0,0.0,0.06709144928567556,0.0,0.0
West / Biden W149::opp,West / Biden W149,0.041799723221564535,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.014626926489093918,False,0.014626926489093918,0.014626926489093918,0.0,0.014626926489093918,0.0,0.0,0.014626926489093918,0.0,0.0
Northeast / Biden W149::co,Northeast / Biden W149,0.6325217537821152,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.6418268088906967,0.7140826773090889,False,0.07225586841839227,0.07225586841839227,0.6418268088906967,0.7140826773090889,0.0,0.0,0.07225586841839227,0.0,0.0
Northeast / Biden W149::opp,Northeast / Biden W149,0.059883876544977066,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.009402294184301713,False,0.009402294184301713,0.009402294184301713,0.0,0.009402294184301713,0.0,0.0,0.009402294184301713,0.0,0.0
Midwest / Biden W125::co,Midwest / Biden W125,0.6389222525942726,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.7052173401151304,0.7971457459466132,False,0.09192840583148287,0.09192840583148287,0.7052173401151304,0.7971457459466132,0.0,0.0,0.09192840583148287,0.0,0.0
Midwest / Biden W125::opp,Midwest / Biden W125,0.04437702729880276,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.005403131685133313,False,0.005403131685133313,0.005403131685133313,0.0,0.005403131685133313,0.0,0.0,0.005403131685133313,0.0,0.0
South / Biden W101::co,South / Biden W101,0.6510837476126963,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.7000120307206354,0.7715377290592549,False,0.07152569833861944,0.07152569833861944,0.7000120307206354,0.7715377290592549,0.0,0.0,0.07152569833861944,0.0,0.0
South / Biden W101::opp,South / Biden W101,0.07323657587547298,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.005031119410199136,0.02018779900981949,False,0.015156679599620353,0.015156679599620353,0.005031119410199136,0.02018779900981949,0.0,0.0,0.015156679599620353,0.0,0.0
West / Biden W139::co,West / Biden W139,0.6513233479175676,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.5202544959740798,0.6088525606831949,False,0.08859806470911513,0.08859806470911513,0.5202544959740798,0.6088525606831949,0.0,0.0,0.08859806470911513,0.0,0.0
