task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.64,0.6373258281549462,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7615551216491582,0.7884448783508419,False,0.026889756701683698,0.026889756701683698,0.7615551216491582,0.7884448783508419,0.0,0.0,0.026889756701683698,0.0,0.0
rep0001,0.63,0.6286775031272058,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5204444754426755,0.5525555245573245,False,0.032111049114649015,0.032111049114649015,0.5204444754426755,0.5525555245573245,0.0,0.0,0.032111049114649015,0.0,0.0
rep0002,0.41,0.41163350278134125,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5802010371021236,0.6117989628978764,False,0.031597925795752824,0.031597925795752824,0.5802010371021236,0.6117989628978764,0.0,0.0,0.031597925795752824,0.0,0.0
rep0003,0.61,0.6096642639308459,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5686330834151025,0.6003669165848975,False,0.031733833169794945,0.031733833169794945,0.5686330834151025,0.6003669165848975,0.0,0.0,0.031733833169794945,0.0,0.0
rep0004,0.49,0.48771390184223834,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.704020040318313,0.732979959681687,False,0.028959919363374054,0.028959919363374054,0.704020040318313,0.732979959681687,0.0,0.0,0.028959919363374054,0.0,0.0
rep0005,0.45,0.45399106596774735,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4065960823718069,0.4384039176281931,False,0.0318078352563862,0.0318078352563862,0.4065960823718069,0.4384039176281931,0.0,0.0,0.0318078352563862,0.0,0.0
rep0006,0.55,0.5464766064649674,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.6225268266384824,0.6534731733615177,False,0.030946346723035312,0.030946346723035312,0.6225268266384824,0.6534731733615177,0.0,0.0,0.030946346723035312,0.0,0.0
rep0007,0.86,0.8640043102014627,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.9170456326442005,0.9339543673557995,False,0.01690873471159904,0.01690873471159904,0.9170456326442005,0.9339543673557995,0.0,0.0,0.01690873471159904,0.0,0.0
rep0008,0.39,0.3885451173297374,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4689087696989074,0.5010912303010926,False,0.032182460602185214,0.032182460602185214,0.4689087696989074,0.5010912303010926,0.0,0.0,0.032182460602185214,0.0,0.0
rep0009,0.65,0.6548269806048382,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5716499484626326,0.6033500515373674,False,0.03170010307473481,0.03170010307473481,0.5716499484626326,0.6033500515373674,0.0,0.0,0.03170010307473481,0.0,0.0
rep0010,0.04,0.04485482439916032,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.20079516659366706,0.22720483340633293,False,0.026409666812665877,0.026409666812665877,0.20079516659366706,0.22720483340633293,0.0,0.0,0.026409666812665877,0.0,0.0
rep0011,0.48,0.4849986644406866,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5646115379351256,0.5963884620648744,False,0.03177692412974875,0.03177692412974875,0.5646115379351256,0.5963884620648744,0.0,0.0,0.03177692412974875,0.0,0.0
rep0012,0.16,0.15828025818708946,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.14480192285198912,0.16819807714801088,True,0.023396154296021765,0.023396154296021765,0.14480192285198912,0.16819807714801088,0.0,0.0,0.023396154296021765,0.0,0.0
rep0013,0.55,0.5484808341249996,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4794021757553833,0.5115978242446168,False,0.03219564848923345,0.03219564848923345,0.4794021757553833,0.5115978242446168,0.0,0.0,0.03219564848923345,0.0,0.0
rep0014,0.31,0.3109773362624415,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.41007881046301264,0.44192118953698734,False,0.03184237907397469,0.03184237907397469,0.41007881046301264,0.44192118953698734,0.0,0.0,0.03184237907397469,0.0,0.0
rep0015,0.29,0.289124392982063,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.34553610839546245,0.3764638916045375,False,0.030927783209075077,0.030927783209075077,0.34553610839546245,0.3764638916045375,0.0,0.0,0.030927783209075077,0.0,0.0
rep0016,0.55,0.5512395986675925,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5455237647856613,0.5774762352143387,True,0.031952470428677326,0.031952470428677326,0.5455237647856613,0.5774762352143387,0.0,0.0,0.031952470428677326,0.0,0.0
rep0017,0.27,0.27104730882952244,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.48640172498610273,0.5185982750138971,False,0.03219655002779437,0.03219655002779437,0.48640172498610273,0.5185982750138971,0.0,0.0,0.03219655002779437,0.0,0.0
rep0018,0.44,0.43911829646560946,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4334838445086341,0.46551615549136593,True,0.03203231098273185,0.03203231098273185,0.4334838445086341,0.46551615549136593,0.0,0.0,0.03203231098273185,0.0,0.0
rep0019,0.33,0.32544495723094996,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.2753902447631406,0.30460975523685935,False,0.029219510473718735,0.029219510473718735,0.2753902447631406,0.30460975523685935,0.0,0.0,0.029219510473718735,0.0,0.0
rep0020,0.24,0.23833631651545992,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4394654085284037,0.4715345914715963,False,0.03206918294319261,0.03206918294319261,0.4394654085284037,0.4715345914715963,0.0,0.0,0.03206918294319261,0.0,0.0
rep0021,0.18,0.17954220887381017,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.3747923165385334,0.40620768346146663,False,0.03141536692293323,0.03141536692293323,0.3747923165385334,0.40620768346146663,0.0,0.0,0.03141536692293323,0.0,0.0
rep0022,0.22,0.22156152657943062,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.18565758246502953,0.2113424175349705,False,0.02568483506994096,0.02568483506994096,0.18565758246502953,0.2113424175349705,0.0,0.0,0.02568483506994096,0.0,0.0
rep0023,0.50,0.4979884610796338,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5646115379351256,0.5963884620648744,False,0.03177692412974875,0.03177692412974875,0.5646115379351256,0.5963884620648744,0.0,0.0,0.03177692412974875,0.0,0.0
rep0024,0.69,0.688591058724187,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7896819831753252,0.8153180168246748,False,0.02563603364934952,0.02563603364934952,0.7896819831753252,0.8153180168246748,0.0,0.0,0.02563603364934952,0.0,0.0
rep0025,0.76,0.7562608277116923,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.9159936803155462,0.9330063196844538,False,0.017012639368907623,0.017012639368907623,0.9159936803155462,0.9330063196844538,0.0,0.0,0.017012639368907623,0.0,0.0
rep0026,0.63,0.6260146732349109,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7457394372144531,0.7732605627855468,False,0.027521125571093652,0.027521125571093652,0.7457394372144531,0.7732605627855468,0.0,0.0,0.027521125571093652,0.0,0.0
rep0027,0.83,0.8309972605657512,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,1.0,1.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
rep0028,0.40,0.39958981826499174,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.49990976828487055,0.5320902317151295,False,0.03218046343025893,0.03218046343025893,0.49990976828487055,0.5320902317151295,0.0,0.0,0.03218046343025893,0.0,0.0
rep0029,0.22,0.22173165915440826,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.23605831060865015,0.2639416893913499,False,0.027883378782699725,0.027883378782699725,0.23605831060865015,0.2639416893913499,0.0,0.0,0.027883378782699725,0.0,0.0
rep0030,0.46,0.4618527292941355,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.41206930710083167,0.4439306928991683,False,0.03186138579833664,0.03186138579833664,0.41206930710083167,0.4439306928991683,0.0,0.0,0.03186138579833664,0.0,0.0
rep0031,0.77,0.7723091706612852,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.8778461612786731,0.8981538387213269,False,0.020307677442653826,0.020307677442653826,0.8778461612786731,0.8981538387213269,0.0,0.0,0.020307677442653826,0.0,0.0
rep0032,0.50,0.49757483899438837,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5319758772393933,0.5640241227606068,False,0.032048245521213437,0.032048245521213437,0.5319758772393933,0.5640241227606068,0.0,0.0,0.032048245521213437,0.0,0.0
rep0033,0.75,0.7459443379237577,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.6705504258637435,0.7004495741362565,False,0.029899148272513054,0.029899148272513054,0.6705504258637435,0.7004495741362565,0.0,0.0,0.029899148272513054,0.0,0.0
rep0034,0.31,0.3084834294561743,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.3549508468847447,0.3860491531152553,False,0.031098306230510575,0.031098306230510575,0.3549508468847447,0.3860491531152553,0.0,0.0,0.031098306230510575,0.0,0.0
rep0035,0.20,0.1959782333196279,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.25177331829683325,0.2802266817031668,False,0.02845336340633353,0.02845336340633353,0.25177331829683325,0.2802266817031668,0.0,0.0,0.02845336340633353,0.0,0.0
rep0036,0.42,0.4160199443510504,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.4894024977411689,0.5215975022588311,False,0.03219500451766216,0.03219500451766216,0.4894024977411689,0.5215975022588311,0.0,0.0,0.03219500451766216,0.0,0.0
rep0037,0.28,0.2840810100970807,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.26800444174727345,0.2969955582527265,True,0.028991116505453052,0.028991116505453052,0.26800444174727345,0.2969955582527265,0.0,0.0,0.028991116505453052,0.0,0.0
rep0038,0.48,0.48023584030473343,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.8168775587720164,0.8411224412279835,False,0.02424488245596712,0.02424488245596712,0.8168775587720164,0.8411224412279835,0.0,0.0,0.02424488245596712,0.0,0.0
rep0039,0.70,0.6955050096988645,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7233335695768082,0.7516664304231919,False,0.028332860846383756,0.028332860846383756,0.7233335695768082,0.7516664304231919,0.0,0.0,0.028332860846383756,0.0,0.0
rep0040,0.49,0.48556792845004704,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5968143085906845,0.6281856914093156,False,0.031371382818631055,0.031371382818631055,0.5968143085906845,0.6281856914093156,0.0,0.0,0.031371382818631055,0.0,0.0
rep0041,0.40,0.40081966311313716,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.40958122789049817,0.4414187721095018,False,0.031837544219003644,0.031837544219003644,0.40958122789049817,0.4414187721095018,0.0,0.0,0.031837544219003644,0.0,0.0
rep0042,0.24,0.2366620648525915,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.3084378901812452,0.33856210981875484,False,0.030124219637509664,0.030124219637509664,0.3084378901812452,0.33856210981875484,0.0,0.0,0.030124219637509664,0.0,0.0
rep0043,0.37,0.37116903621671166,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.38571699773094037,0.4172830022690597,False,0.03156600453811931,0.03156600453811931,0.38571699773094037,0.4172830022690597,0.0,0.0,0.03156600453811931,0.0,0.0
rep0044,0.20,0.20193288516558,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.11531546181150376,0.13668453818849624,False,0.02136907637699248,0.02136907637699248,0.11531546181150376,0.13668453818849624,0.0,0.0,0.02136907637699248,0.0,0.0
rep0045,0.18,0.17729474994311067,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.09704749544407021,0.11695250455592979,False,0.01990500911185958,0.01990500911185958,0.09704749544407021,0.11695250455592979,0.0,0.0,0.01990500911185958,0.0,0.0
rep0046,0.33,0.32892784278327797,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.477902682885912,0.510097317114088,False,0.03219463422817603,0.03219463422817603,0.477902682885912,0.510097317114088,0.0,0.0,0.03219463422817603,0.0,0.0
rep0047,0.61,0.6085043089070807,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.6720698110474035,0.7019301889525966,False,0.029860377905193136,0.029860377905193136,0.6720698110474035,0.7019301889525966,0.0,0.0,0.029860377905193136,0.0,0.0
rep0048,0.36,0.3559637341021695,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.41406006953990854,0.44593993046009145,False,0.03187986092018291,0.03187986092018291,0.41406006953990854,0.44593993046009145,0.0,0.0,0.03187986092018291,0.0,0.0
rep0049,0.25,0.2506045039611167,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.23802133052613147,0.26597866947386856,True,0.02795733894773708,0.02795733894773708,0.23802133052613147,0.26597866947386856,0.0,0.0,0.02795733894773708,0.0,0.0
rep0050,0.68,0.6780087649711394,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.8096842553252477,0.8343157446747522,False,0.024631489349504543,0.024631489349504543,0.8096842553252477,0.8343157446747522,0.0,0.0,0.024631489349504543,0.0,0.0
rep0051,0.79,0.788090391319667,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.8684996955956749,0.8895003044043251,False,0.02100060880865029,0.02100060880865029,0.8684996955956749,0.8895003044043251,0.0,0.0,0.02100060880865029,0.0,0.0
rep0052,0.63,0.6252377323249299,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.6599197572098687,0.6900802427901314,False,0.03016048558026263,0.03016048558026263,0.6599197572098687,0.6900802427901314,0.0,0.0,0.03016048558026263,0.0,0.0
rep0053,0.65,0.650945553244556,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.6482865481377077,0.6787134518622923,True,0.030426903724584564,0.030426903724584564,0.6482865481377077,0.6787134518622923,0.0,0.0,0.030426903724584564,0.0,0.0
rep0054,0.92,0.9209425285210213,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7569608177826826,0.7840391822173173,False,0.027078364434634628,0.027078364434634628,0.7569608177826826,0.7840391822173173,0.0,0.0,0.027078364434634628,0.0,0.0
rep0055,0.41,0.40980934548043735,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5711470955057323,0.6028529044942676,False,0.03170580898853537,0.03170580898853537,0.5711470955057323,0.6028529044942676,0.0,0.0,0.03170580898853537,0.0,0.0
rep0056,0.35,0.34638669732430877,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.42501399422765346,0.45698600577234655,False,0.03197201154469309,0.03197201154469309,0.42501399422765346,0.45698600577234655,0.0,0.0,0.03197201154469309,0.0,0.0
rep0057,0.34,0.3432835413957498,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.29856332917345674,0.32843667082654326,False,0.029873341653086527,0.029873341653086527,0.29856332917345674,0.32843667082654326,0.0,0.0,0.029873341653086527,0.0,0.0
rep0058,0.38,0.37654526701835733,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.41157165800415213,0.44342834199584785,False,0.03185668399169572,0.03185668399169572,0.41157165800415213,0.44342834199584785,0.0,0.0,0.03185668399169572,0.0,0.0
rep0059,0.80,0.8016451030066674,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.9563831086045411,0.9686168913954589,False,0.012233782790917802,0.012233782790917802,0.9563831086045411,0.9686168913954589,0.0,0.0,0.012233782790917802,0.0,0.0
rep0060,0.91,0.9112811319195454,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.9461858742162574,0.9598141257837425,False,0.013628251567485039,0.013628251567485039,0.9461858742162574,0.9598141257837425,0.0,0.0,0.013628251567485039,0.0,0.0
rep0061,0.24,0.23673657540056603,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.34405016729330734,0.37494983270669263,False,0.03089966541338529,0.03089966541338529,0.34405016729330734,0.37494983270669263,0.0,0.0,0.03089966541338529,0.0,0.0
rep0062,0.73,0.7250989479557236,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7773973929219745,0.8036026070780254,False,0.026205214156050927,0.026205214156050927,0.7773973929219745,0.8036026070780254,0.0,0.0,0.026205214156050927,0.0,0.0
rep0063,0.81,0.8066952517827325,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7789320030316522,0.8050679969683479,False,0.026135993936695634,0.026135993936695634,0.7789320030316522,0.8050679969683479,0.0,0.0,0.026135993936695634,0.0,0.0
rep0064,0.81,0.8138791456112554,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.5626011673541929,0.5943988326458072,False,0.03179766529161432,0.03179766529161432,0.5626011673541929,0.5943988326458072,0.0,0.0,0.03179766529161432,0.0,0.0
rep0065,0.30,0.29551388697284364,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.20226161893667183,0.22873838106332817,False,0.02647676212665634,0.02647676212665634,0.20226161893667183,0.22873838106332817,0.0,0.0,0.02647676212665634,0.0,0.0
rep0066,0.21,0.20986478582471357,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.2842595965689063,0.31374040343109366,False,0.029480806862187348,0.029480806862187348,0.2842595965689063,0.31374040343109366,0.0,0.0,0.029480806862187348,0.0,0.0
rep0067,0.73,0.7264906891111869,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.6761223947891282,0.7058776052108717,False,0.02975521042174356,0.02975521042174356,0.6761223947891282,0.7058776052108717,0.0,0.0,0.02975521042174356,0.0,0.0
rep0068,0.60,0.6036724431929373,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.8519291632122522,0.8740708367877478,False,0.02214167357549557,0.02214167357549557,0.8519291632122522,0.8740708367877478,0.0,0.0,0.02214167357549557,0.0,0.0
rep0069,0.71,0.7146461153736874,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.7671734269951948,0.7938265730048052,False,0.02665314600961044,0.02665314600961044,0.7671734269951948,0.7938265730048052,0.0,0.0,0.02665314600961044,0.0,0.0
rep0070,0.38,0.38493011072598804,synth_only,0.15,0.005,0.005,0.13999999999999999,abs_005_005,1000,2000,0.43597587723939324,0.4680241227606068,False,0.03204824552121355,0.03204824552121355,0.43597587723939324,0.4680241227606068,0.0,0.0,0.03204824552121355,0.0,0.0
