task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.64,0.6373258281549462,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.7596374620036015,0.7903625379963986,False,0.030725075992797057,0.030725075992797057,0.7596374620036015,0.7903625379963986,0.0,0.0,0.030725075992797057,0.0,0.0
rep0001,0.63,0.6286775031272058,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.5181544560963942,0.5548455439036057,False,0.03669108780721153,0.03669108780721153,0.5181544560963942,0.5548455439036057,0.0,0.0,0.03669108780721153,0.0,0.0
rep0002,0.41,0.41163350278134125,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.5779476114629836,0.6140523885370164,False,0.03610477707403281,0.03610477707403281,0.5779476114629836,0.6140523885370164,0.0,0.0,0.03610477707403281,0.0,0.0
rep0003,0.61,0.6096642639308459,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.566369965457448,0.602630034542552,False,0.03626006908510404,0.03626006908510404,0.566369965457448,0.602630034542552,0.0,0.0,0.03626006908510404,0.0,0.0
rep0004,0.49,0.48771390184223834,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.7019547457409827,0.7350452542590173,False,0.033090508518034634,0.033090508518034634,0.7019547457409827,0.7350452542590173,0.0,0.0,0.033090508518034634,0.0,0.0
rep0005,0.45,0.45399106596774735,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.4043276869095353,0.4406723130904647,False,0.036344626180929374,0.036344626180929374,0.4043276869095353,0.4406723130904647,0.0,0.0,0.036344626180929374,0.0,0.0
rep0006,0.55,0.5464766064649674,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.6203198687642799,0.6556801312357201,False,0.035360262471440196,0.035360262471440196,0.6203198687642799,0.6556801312357201,0.0,0.0,0.035360262471440196,0.0,0.0
rep0007,0.86,0.8640043102014627,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.9158397757607194,0.9351602242392806,False,0.01932044847856118,0.01932044847856118,0.9158397757607194,0.9351602242392806,0.0,0.0,0.01932044847856118,0.0,0.0
rep0008,0.39,0.3885451173297374,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.46661365759818446,0.5033863424018155,False,0.036772684803630995,0.036772684803630995,0.46661365759818446,0.5033863424018155,0.0,0.0,0.036772684803630995,0.0,0.0
rep0009,0.65,0.6548269806048382,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.5693892359875882,0.6056107640124119,False,0.0362215280248237,0.0362215280248237,0.5693892359875882,0.6056107640124119,0.0,0.0,0.0362215280248237,0.0,0.0
rep0010,0.04,0.04485482439916032,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.19891174485575017,0.22908825514424982,False,0.03017651028849966,0.03017651028849966,0.19891174485575017,0.22908825514424982,0.0,0.0,0.03017651028849966,0.0,0.0
rep0011,0.48,0.4849986644406866,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.562345346918986,0.5986546530810141,False,0.0363093061620281,0.0363093061620281,0.562345346918986,0.5986546530810141,0.0,0.0,0.0363093061620281,0.0,0.0
rep0012,0.16,0.15828025818708946,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.14313341162474214,0.16986658837525787,True,0.02673317675051573,0.02673317675051573,0.14313341162474214,0.16986658837525787,0.0,0.0,0.02673317675051573,0.0,0.0
rep0013,0.55,0.5484808341249996,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.4771061231523314,0.5138938768476685,False,0.0367877536953371,0.0367877536953371,0.4771061231523314,0.5138938768476685,0.0,0.0,0.0367877536953371,0.0,0.0
rep0014,0.31,0.3109773362624415,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.407807951487005,0.444192048512995,False,0.03638409702598999,0.03638409702598999,0.407807951487005,0.444192048512995,0.0,0.0,0.03638409702598999,0.0,0.0
rep0015,0.29,0.289124392982063,synth_only,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1000,2000,0.3433304743897499,0.3786695256102501,False,0.035339051220500184,0.035339051220500184,0.3433304743897499,0.3786695256102501,0.0,0.0,0.035339051220500184,0.0,0.0
