task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
Midwest / Biden W139::co,Midwest / Biden W139,0.5818412506357744,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.18617457517962005,0.8718859719565999,True,0.6857113967769799,0.6857113967769799,,,,,,,
Midwest / Biden W139::opp,Midwest / Biden W139,0.052093252171457605,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.22224044990165792,True,0.22224044990165792,0.22224044990165792,,,,,,,
Northeast / Biden W139::co,Northeast / Biden W139,0.5868841718411586,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.2597959261919013,0.9354943871366077,True,0.6756984609447064,0.6756984609447064,,,,,,,
Northeast / Biden W139::opp,Northeast / Biden W139,0.07769587137150157,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.19300715009123068,True,0.19300715009123068,0.19300715009123068,,,,,,,
South / Biden W149::co,South / Biden W149,0.5973836733356434,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.2543679571940227,0.8671235371826967,True,0.612755579988674,0.612755579988674,,,,,,,
South / Biden W149::opp,South / Biden W149,0.04417623574448207,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.17235763489024453,True,0.17235763489024453,0.17235763489024453,,,,,,,
South / Biden W139::co,South / Biden W139,0.6019429036435365,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.1851953785551393,0.828780786601436,True,0.6435854080462966,0.6435854080462966,,,,,,,
South / Biden W139::opp,South / Biden W139,0.07191707580543531,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.19459675394716375,True,0.19459675394716375,0.19459675394716375,,,,,,,
Midwest / Biden W149::co,Midwest / Biden W149,0.6099585279779819,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.28810361908978743,0.9217307505213822,True,0.6336271314315948,0.6336271314315948,,,,,,,
Midwest / Biden W149::opp,Midwest / Biden W149,0.039139143758850796,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.17977396725666328,True,0.17977396725666328,0.17977396725666328,,,,,,,
South / Biden W156::co,South / Biden W156,0.6125975811257252,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.18198090343500367,0.8128470487124141,True,0.6308661452774105,0.6308661452774105,,,,,,,
South / Biden W156::opp,South / Biden W156,0.05688908643238294,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.17645209486439245,True,0.17645209486439245,0.17645209486439245,,,,,,,
West / Biden W149::co,West / Biden W149,0.617940057909757,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.3498086551873614,0.9771346084551699,True,0.6273259532678085,0.6273259532678085,,,,,,,
West / Biden W149::opp,West / Biden W149,0.041799723221564535,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1825128248831581,True,0.1825128248831581,0.1825128248831581,,,,,,,
Northeast / Biden W149::co,Northeast / Biden W149,0.6325217537821152,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.3532179004988507,0.9881811690435715,True,0.6349632685447207,0.6349632685447207,,,,,,,
Northeast / Biden W149::opp,Northeast / Biden W149,0.059883876544977066,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1761472865152814,True,0.1761472865152814,0.1761472865152814,,,,,,,
Midwest / Biden W125::co,Midwest / Biden W125,0.6389222525942726,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4118984981697531,1.0,True,0.5881015018302469,0.5881015018302469,,,,,,,
Midwest / Biden W125::opp,Midwest / Biden W125,0.04437702729880276,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1714581664062171,True,0.1714581664062171,0.1714581664062171,,,,,,,
South / Biden W101::co,South / Biden W101,0.6510837476126963,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.41157793722359926,1.0,True,0.5884220627764007,0.5884220627764007,,,,,,,
South / Biden W101::opp,South / Biden W101,0.07323657587547298,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.18815972838999637,True,0.18815972838999637,0.18815972838999637,,,,,,,
West / Biden W139::co,West / Biden W139,0.6513233479175676,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.2277329932365318,0.8868636467633796,True,0.6591306535268477,0.6591306535268477,,,,,,,
West / Biden W139::opp,West / Biden W139,0.05865688887336611,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.17649403505789726,True,0.17649403505789726,0.17649403505789726,,,,,,,
Northeast / Biden W125::co,Northeast / Biden W125,0.6593529718818238,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.44748292363077125,1.0,True,0.5525170763692288,0.5525170763692288,,,,,,,
Northeast / Biden W125::opp,Northeast / Biden W125,0.07563141632419919,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1961220905141303,True,0.1961220905141303,0.1961220905141303,,,,,,,
South / Biden W125::co,South / Biden W125,0.6648556113185049,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.39542435468282244,1.0,True,0.6045756453171776,0.6045756453171776,,,,,,,
South / Biden W125::opp,South / Biden W125,0.08063023397659777,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.19174167565117778,True,0.19174167565117778,0.19174167565117778,,,,,,,
Midwest / Biden W156::co,Midwest / Biden W156,0.6654436987529329,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.22584543197180207,0.896721121345877,True,0.6708756893740749,0.6708756893740749,,,,,,,
Midwest / Biden W156::opp,Midwest / Biden W156,0.051092296193183055,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.17766634124229763,True,0.17766634124229763,0.17766634124229763,,,,,,,
Northeast / Biden W156::co,Northeast / Biden W156,0.6655235999153721,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.2652129295712893,0.9359155686529014,True,0.6707026390816121,0.6707026390816121,,,,,,,
Northeast / Biden W156::opp,Northeast / Biden W156,0.06378321587292908,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1765805147354717,True,0.1765805147354717,0.1765805147354717,,,,,,,
Midwest / Biden W120::co,Midwest / Biden W120,0.6668643859716207,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.301345740779122,0.969103011436757,True,0.667757270657635,0.667757270657635,,,,,,,
Midwest / Biden W120::opp,Midwest / Biden W120,0.058363649294340306,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.18751785920092287,True,0.18751785920092287,0.18751785920092287,,,,,,,
Northeast / Biden W101::co,Northeast / Biden W101,0.6704634457221684,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.4911494104154771,1.0,True,0.5088505895845229,0.5088505895845229,,,,,,,
Northeast / Biden W101::opp,Northeast / Biden W101,0.09384845802475664,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.16335254552882414,True,0.16335254552882414,0.16335254552882414,,,,,,,
West / Biden W156::co,West / Biden W156,0.6743041797622678,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.23788018303283653,0.8865635506187964,True,0.6486833675859599,0.6486833675859599,,,,,,,
West / Biden W156::opp,West / Biden W156,0.10109602804858463,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.19679647440420162,True,0.19679647440420162,0.19679647440420162,,,,,,,
Midwest / Biden W101::co,Midwest / Biden W101,0.6746954274728924,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.43956367973836974,1.0,True,0.5604363202616303,0.5604363202616303,,,,,,,
Midwest / Biden W101::opp,Midwest / Biden W101,0.04402625800208288,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.18719497223226692,True,0.18719497223226692,0.18719497223226692,,,,,,,
South / Biden W120::co,South / Biden W120,0.6851452328974033,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.3013646511030015,0.9361484398540542,True,0.6347837887510527,0.6347837887510527,,,,,,,
South / Biden W120::opp,South / Biden W120,0.06802587096749291,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.17873818644358294,True,0.17873818644358294,0.17873818644358294,,,,,,,
Northeast / Biden W120::co,Northeast / Biden W120,0.6945086086437812,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.33245563156204905,1.0,True,0.667544368437951,0.667544368437951,,,,,,,
Northeast / Biden W120::opp,Northeast / Biden W120,0.0749307822614228,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1881243621883034,True,0.1881243621883034,0.1881243621883034,,,,,,,
South / Biden W116::co,South / Biden W116,0.6997165668992292,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.18492097184998724,0.8027071144462732,True,0.617786142596286,0.617786142596286,,,,,,,
South / Biden W116::opp,South / Biden W116,0.06308448114651523,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1831380446641679,True,0.1831380446641679,0.1831380446641679,,,,,,,
Northeast / Biden W116::co,Northeast / Biden W116,0.7035451800607264,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,co,,,0.26403235853850415,0.9395887393164593,True,0.6755563807779551,0.6755563807779551,,,,,,,
Northeast / Biden W116::opp,Northeast / Biden W116,0.06681525550692162,multidim_alg1,0.15,0.00375,0.0075,0.06375,bonf_split,opp,,,0.0,0.1853467255038239,True,0.1853467255038239,0.1853467255038239,,,,,,,
