task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0000,0.65,0.651,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.5660000000000001,0.9580000000000001,True,0.392,0.392,0.775,0.775,-0.20899999999999996,0.18300000000000005,0.0,0.0,0.392
rep0001,0.64,0.641,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.34500000000000003,0.7024999999999999,True,0.3574999999999999,0.3574999999999999,0.5365,0.5365,-0.19149999999999995,0.16599999999999993,0.0,0.0,0.3574999999999999
rep0002,0.42,0.423,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.3905,0.679,True,0.28850000000000003,0.28850000000000003,0.596,0.596,-0.20549999999999996,0.08300000000000002,0.0,0.0,0.2885
rep0003,0.61,0.614,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.37150000000000005,0.687,True,0.3155,0.3155,0.5845,0.5845,-0.21299999999999997,0.10250000000000001,0.0,0.0,0.3155
rep0004,0.47,0.466,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.49250000000000005,0.8720000000000001,False,0.37950000000000006,0.37950000000000006,0.7185,0.7185,-0.22599999999999998,0.15350000000000003,0.0,0.0,0.3795
rep0005,0.46,0.455,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.22749999999999992,0.541,True,0.3135000000000001,0.3135000000000001,0.4225,0.4225,-0.19500000000000006,0.11850000000000001,0.0,0.0,0.31350000000000006
rep0006,0.54,0.541,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.38050000000000006,0.801,True,0.4205,0.4205,0.638,0.638,-0.25749999999999995,0.16300000000000003,0.0,0.0,0.4205
rep0007,0.86,0.865,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.6685,1.083,True,0.4145,0.3315,0.9255,0.9255,-0.257,0.15749999999999997,0.0,0.0,0.4145
rep0008,0.38,0.376,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.3145,0.618,True,0.3035,0.3035,0.485,0.485,-0.1705,0.133,0.0,0.0,0.3035
rep0009,0.65,0.649,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.355,0.7435,True,0.38850000000000007,0.38850000000000007,0.5875,0.5875,-0.23250000000000004,0.15599999999999997,0.0,0.0,0.3885
rep0010,0.06,0.056,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,-0.021999999999999992,0.348,True,0.37,0.348,0.214,0.214,-0.236,0.134,0.0,0.0,0.37
rep0011,0.49,0.486,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.35850000000000004,0.7005,True,0.34199999999999997,0.34199999999999997,0.5805,0.5805,-0.22199999999999998,0.12000000000000002,0.0,0.0,0.34199999999999997
rep0012,0.16,0.163,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,-0.06700000000000003,0.2525,True,0.3195,0.2525,0.1565,0.1565,-0.22350000000000003,0.096,0.0,0.0,0.3195
rep0013,0.54,0.544,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.22049999999999997,0.652,True,0.43150000000000005,0.43150000000000005,0.4955,0.4955,-0.275,0.1565,0.0,0.0,0.4315
rep0014,0.31,0.309,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.21100000000000002,0.5799999999999998,True,0.36899999999999983,0.36899999999999983,0.426,0.426,-0.21499999999999997,0.15399999999999991,0.0,0.0,0.3689999999999999
rep0015,0.27,0.267,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.14449999999999996,0.47,True,0.3255,0.3255,0.361,0.361,-0.21650000000000003,0.10899999999999999,0.0,0.0,0.3255
rep0016,0.55,0.549,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.37,0.6819999999999999,True,0.31199999999999994,0.31199999999999994,0.5615,0.5615,-0.1915,0.1205,0.0,0.0,0.312
rep0017,0.28,0.275,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.26149999999999995,0.6244999999999999,True,0.363,0.363,0.5025,0.5025,-0.241,0.122,0.0,0.0,0.363
rep0018,0.43,0.429,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.269,0.5965,True,0.3275,0.3275,0.4495,0.4495,-0.1805,0.14699999999999996,0.0,0.0,0.32749999999999996
rep0019,0.32,0.316,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.08949999999999997,0.4485,True,0.35900000000000004,0.35900000000000004,0.29,0.29,-0.2005,0.1585,0.0,0.0,0.359
rep0020,0.24,0.242,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.2735000000000001,0.5195,False,0.24599999999999989,0.24599999999999989,0.4555,0.4555,-0.18199999999999997,0.06399999999999995,0.0,0.0,0.2459999999999999
rep0021,0.20,0.205,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.14200000000000002,0.4815,True,0.33949999999999997,0.33949999999999997,0.3905,0.3905,-0.2485,0.09099999999999997,0.0,0.0,0.33949999999999997
rep0022,0.23,0.227,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,-0.052000000000000046,0.313,True,0.36500000000000005,0.313,0.1985,0.1985,-0.25050000000000006,0.11449999999999999,0.0,0.0,0.36500000000000005
rep0023,0.49,0.494,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.37449999999999994,0.6635000000000001,True,0.28900000000000015,0.28900000000000015,0.5805,0.5805,-0.20600000000000007,0.08300000000000007,0.0,0.0,0.28900000000000015
rep0024,0.67,0.669,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.549,1.0175,True,0.4685,0.45099999999999996,0.8025,0.8025,-0.25349999999999995,0.21500000000000002,0.0,0.0,0.46849999999999997
rep0025,0.75,0.747,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.7314999999999999,1.064,True,0.33250000000000013,0.26850000000000007,0.9245,0.9245,-0.19300000000000006,0.13949999999999999,0.0,0.0,0.3325
rep0026,0.64,0.638,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.579,0.9045,True,0.3255,0.3255,0.7595,0.7595,-0.1805,0.14500000000000002,0.0,0.0,0.3255
rep0027,0.82,0.816,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.765,1.1165,True,0.35150000000000003,0.235,1.0,1.0,-0.235,0.11649999999999999,0.0,0.0,0.3515
rep0028,0.43,0.43,alg3,0.1,0.0,0.0,0.1,abs_005_005,1000,2000,0.289,0.6305000000000001,True,0.3415000000000001,0.3415000000000001,0.516,0.516,-0.22700000000000004,0.11449999999999999,0.0,0.0,0.3415
